#window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,upper
153605529	153705529	153655529	GALNT10	Surui	24	0,83
22397968	22497968	22447968	SIAT8A	Maya	6	0,83
33429383	33529383	33479383	FUT10	Pima	6	0,83
33067013	33167013	33117013	B4GALT1	Surui	17	0,82
68817775	68917775	68867775	GALNTL1	Surui	17	0,82
4453650	4553650	4503650	GALNT8	Karitiana	11	0,82
85852499	85952499	85902499	SIAT9	Colombian	22	0,82
71006969	71106969	71056969	OGT	Basque	11	0,82
72274592	72374592	72324592	SIAT7A_B	Colombian	11	0,82
71006969	71106969	71056969	OGT	French	11	0,82
71006969	71106969	71056969	OGT	Sardinian	11	0,82
68757775	68857775	68807775	GALNTL1	Surui	16	0,81
154129031	154229031	154179031	GALNT13	Karitiana	16	0,81
32737013	32837013	32787013	B4GALT1	NAN.Melanesian	21	0,81
90758449	90858449	90808449	SIAT8B	Surui	21	0,81
153635529	153735529	153685529	GALNT10	Karitiana	21	0,81
74985452	75085452	75035452	FUT11	Basque	5	0,80
121251370	121351370	121301370	B3GNT4	Colombian	5	0,80
153335529	153435529	153385529	GALNT10	Colombian	5	0,80
154339031	154439031	154389031	GALNT13	Colombian	10	0,80
228130183	228230183	228180183	GALNT2	Colombian	10	0,80
78083569	78183569	78133569	GCNT1	Colombian	25	0,80
151574698	151674698	151624698	GALNT11_15	Japanese	10	0,80
159521585	159621585	159571585	B4GALT3	Karitiana	10	0,80
69177775	69277775	69227775	GALNTL1	Karitiana	5	0,80
129981436	130081436	130031436	SIAT7D_F	Karitiana	10	0,80
22457968	22557968	22507968	SIAT8A	Karitiana	5	0,80
22487968	22587968	22537968	SIAT8A	Karitiana	5	0,80
22607968	22707968	22657968	SIAT8A	Karitiana	5	0,80
157612879	157712879	157662879	GALNT5	Mbuti.Pygmies	5	0,80
71006969	71106969	71056969	OGT	NAN.Melanesian	10	0,80
74805452	74905452	74855452	FUT11	North.Italy	5	0,80
76264680	76364680	76314680	B3GNT6	Pima	5	0,80
151574698	151674698	151624698	GALNT11_15	Pima	10	0,80
157612879	157712879	157662879	GALNT5	Pima	5	0,80
70946969	71046969	70996969	OGT	Pima	5	0,80
22607968	22707968	22657968	SIAT8A	Pima	5	0,80
65501040	65601040	65551040	B3GNT1	San	5	0,80
157642879	157742879	157692879	GALNT5	San	5	0,80
157882879	157982879	157932879	GALNT5	San	5	0,80
17517176	17617176	17567176	B3GNT3	Surui	5	0,80
121251370	121351370	121301370	B3GNT4	Surui	5	0,80
184512970	184612970	184562970	B3GNT5	Surui	15	0,80
76264680	76364680	76314680	B3GNT6	Surui	5	0,80
157612879	157712879	157662879	GALNT5	Surui	5	0,80
151574698	151674698	151624698	GALNT11_15	Han	10	0,80
151574698	151674698	151624698	GALNT11_15	Mozabite	10	0,80
151574698	151674698	151624698	GALNT11_15	North.East.China	10	0,80
151574698	151674698	151624698	GALNT11_15	Papuan	10	0,80
11756012	11856012	11806012	GALNT18	Surui	15	0,80
151574698	151674698	151624698	GALNT11_15	Cambodian	10	0,80
74805452	74905452	74855452	FUT11	Makrani	5	0,80
151574698	151674698	151624698	GALNT11_15	Maya	10	0,80
74805452	74905452	74855452	FUT11	Orcadian	5	0,80
66071040	66171040	66121040	B3GNT1	Pima	10	0,80
75045452	75145452	75095452	FUT11	Pima	5	0,80
50301968	50401968	50351968	GALNT6	Colombian	10	0,80
75045452	75145452	75095452	FUT11	French	5	0,80
75045452	75145452	75095452	FUT11	Kalash	5	0,80
228070183	228170183	228120183	GALNT2	NAN.Melanesian	10	0,80
157822879	157922879	157872879	GALNT5	Papuan	10	0,80
22607968	22707968	22657968	SIAT8A	Papuan	5	0,80
75075452	75175452	75125452	FUT11	Sardinian	5	0,80
75045452	75145452	75095452	FUT11	Makrani	5	0,80
94233691	94333691	94283691	FUT4	Sardinian	10	0,80
75045452	75145452	75095452	FUT11	Basque	5	0,80
74985452	75085452	75035452	FUT11	Kalash	5	0,80
70946969	71046969	70996969	OGT	Makrani	5	0,80
157612879	157712879	157662879	GALNT5	Maya	5	0,80
74805452	74905452	74855452	FUT11	Mozabite	5	0,80
157462879	157562879	157512879	GALNT5	NAN.Melanesian	5	0,80
158062879	158162879	158112879	GALNT5	Papuan	5	0,80
70946969	71046969	70996969	OGT	Pathan	5	0,80
157882879	157982879	157932879	GALNT5	Sardinian	5	0,80
68697775	68797775	68747775	GALNTL1	Surui	5	0,80
75045452	75145452	75095452	FUT11	Brahui	5	0,80
74805452	74905452	74855452	FUT11	Druze	5	0,80
74985452	75085452	75035452	FUT11	Druze	5	0,80
75045452	75145452	75095452	FUT11	Mozabite	5	0,80
70946969	71046969	70996969	OGT	Adygei	5	0,80
70946969	71046969	70996969	OGT	Burusho	5	0,80
22427968	22527968	22477968	SIAT8A	Cambodian	5	0,80
70946969	71046969	70996969	OGT	Palestinian	5	0,80
74805452	74905452	74855452	FUT11	Sardinian	5	0,80
74985452	75085452	75035452	FUT11	Sardinian	5	0,80
75045452	75145452	75095452	FUT11	Sardinian	5	0,80
121251370	121351370	121301370	B3GNT4	Karitiana	5	0,80
74985452	75085452	75035452	FUT11	Mozabite	5	0,80
4423650	4523650	4473650	GALNT8	Papuan	10	0,80
33609383	33709383	33659383	FUT10	Surui	5	0,80
54001528	54101528	54051528	FUT1_2	NAN.Melanesian	10	0,80
154339031	154439031	154389031	GALNT13	Karitiana	10	0,80
74985452	75085452	75035452	FUT11	Palestinian	5	0,80
93693691	93793691	93743691	FUT4	Papuan	10	0,80
74805452	74905452	74855452	FUT11	Russian	5	0,80
70946969	71046969	70996969	OGT	Kalash	5	0,80
100962055	101062055	101012055	GALNT12	Surui	10	0,80
151574698	151674698	151624698	GALNT11_15	Brahui	10	0,80
151574698	151674698	151624698	GALNT11_15	Burusho	10	0,80
151574698	151674698	151624698	GALNT11_15	NAN.Melanesian	10	0,80
151574698	151674698	151624698	GALNT11_15	North.Italy	10	0,80
151574698	151674698	151624698	GALNT11_15	Palestinian	10	0,80
151574698	151674698	151624698	GALNT11_15	Sindhi	10	0,80
7526187	7626187	7576187	C1GALT1	Karitiana	15	0,80
74805452	74905452	74855452	FUT11	Basque	5	0,80
151574698	151674698	151624698	GALNT11_15	Bedouin	10	0,80
74805452	74905452	74855452	FUT11	Brahui	5	0,80
134951015	135051015	135001015	SIAT4A	Colombian	15	0,80
74805452	74905452	74855452	FUT11	French	5	0,80
151574698	151674698	151624698	GALNT11_15	Kalash	10	0,80
70946969	71046969	70996969	OGT	North.Italy	5	0,80
70946969	71046969	70996969	OGT	Orcadian	5	0,80
157882879	157982879	157932879	GALNT5	Pima	5	0,80
151424698	151524698	151474698	GALNT11_15	Surui	5	0,80
151484698	151584698	151534698	GALNT11_15	Surui	5	0,80
174203751	174303751	174253751	GALNT7_17	Surui	5	0,80
129981436	130081436	130031436	SIAT7D_F	Surui	10	0,80
153605529	153705529	153655529	GALNT10	Colombian	24	0,79
85852499	85952499	85902499	SIAT9	Surui	19	0,79
65538701	65638701	65588701	FUT8	Karitiana	19	0,79
40088604	40188604	40138604	B3GALT5	Karitiana	14	0,79
157972879	158072879	158022879	GALNT5	Papuan	14	0,79
7466187	7566187	7516187	C1GALT1	Karitiana	14	0,79
151634698	151734698	151684698	GALNT11_15	Pathan	14	0,79
151604698	151704698	151654698	GALNT11_15	Pathan	14	0,79
153605529	153705529	153655529	GALNT10	Karitiana	23	0,78
228070183	228170183	228120183	GALNT2	Colombian	9	0,78
42624475	42724475	42674475	SIAT8E	Colombian	9	0,78
228070183	228170183	228120183	GALNT2	Karitiana	9	0,78
130011436	130111436	130061436	SIAT7D_F	Karitiana	9	0,78
33339383	33439383	33389383	FUT10	Surui	9	0,78
153875529	153975529	153925529	GALNT10	Surui	9	0,78
70137650	70237650	70187650	WBSCR17	Surui	9	0,78
228100183	228200183	228150183	GALNT2	NAN.Melanesian	9	0,78
22307968	22407968	22357968	SIAT8A	Pima	9	0,78
184482970	184582970	184532970	B3GNT5	Surui	18	0,78
172943751	173043751	172993751	GALNT7_17	Pima	9	0,78
93783691	93883691	93833691	FUT4	Papuan	9	0,78
138894524	138994524	138944524	FUT7	Papuan	9	0,78
138924524	139024524	138974524	FUT7	Papuan	9	0,78
157492879	157592879	157542879	GALNT5	Papuan	9	0,78
130011436	130111436	130061436	SIAT7D_F	Surui	9	0,78
57984828	58084828	58034828	GCNT3	Colombian	13	0,77
151604698	151704698	151654698	GALNT11_15	Japanese	13	0,77
151634698	151734698	151684698	GALNT11_15	Japanese	13	0,77
173813751	173913751	173863751	GALNT7_17	Karitiana	13	0,77
151604698	151704698	151654698	GALNT11_15	Pima	13	0,77
151634698	151734698	151684698	GALNT11_15	Pima	13	0,77
45529454	45629454	45579454	FUT13	Surui	13	0,77
57984828	58084828	58034828	GCNT3	Surui	13	0,77
151604698	151704698	151654698	GALNT11_15	Han	13	0,77
151604698	151704698	151654698	GALNT11_15	Mozabite	13	0,77
151604698	151704698	151654698	GALNT11_15	North.East.China	13	0,77
151604698	151704698	151654698	GALNT11_15	Papuan	13	0,77
151634698	151734698	151684698	GALNT11_15	Han	13	0,77
151634698	151734698	151684698	GALNT11_15	North.East.China	13	0,77
151634698	151734698	151684698	GALNT11_15	Papuan	13	0,77
85912499	86012499	85962499	SIAT9	Surui	13	0,77
151604698	151704698	151654698	GALNT11_15	Cambodian	13	0,77
151604698	151704698	151654698	GALNT11_15	Maya	13	0,77
151634698	151734698	151684698	GALNT11_15	Mozabite	13	0,77
151634698	151734698	151684698	GALNT11_15	Cambodian	13	0,77
151634698	151734698	151684698	GALNT11_15	Maya	13	0,77
153605529	153705529	153655529	GALNT10	Pima	26	0,77
153515529	153615529	153565529	GALNT10	Karitiana	13	0,77
4453650	4553650	4503650	GALNT8	Papuan	13	0,77
33097013	33197013	33147013	B4GALT1	Surui	13	0,77
153845529	153945529	153895529	GALNT10	Surui	13	0,77
134921015	135021015	134971015	SIAT4A	NAN.Melanesian	13	0,77
151634698	151734698	151684698	GALNT11_15	Burusho	13	0,77
134921015	135021015	134971015	SIAT4A	Colombian	13	0,77
151634698	151734698	151684698	GALNT11_15	Sindhi	13	0,77
153815529	153915529	153865529	GALNT10	Surui	13	0,77
151604698	151704698	151654698	GALNT11_15	Brahui	13	0,77
151634698	151734698	151684698	GALNT11_15	Brahui	13	0,77
151604698	151704698	151654698	GALNT11_15	Burusho	13	0,77
151604698	151704698	151654698	GALNT11_15	Sindhi	13	0,77
151634698	151734698	151684698	GALNT11_15	Kalash	13	0,77
151604698	151704698	151654698	GALNT11_15	Bedouin	13	0,77
151634698	151734698	151684698	GALNT11_15	Bedouin	13	0,77
151604698	151704698	151654698	GALNT11_15	Kalash	13	0,77
90368449	90468449	90418449	SIAT8B	Surui	17	0,76
68787775	68887775	68837775	GALNTL1	Surui	17	0,76
90788449	90888449	90838449	SIAT8B	Surui	21	0,76
151334698	151434698	151384698	GALNT11_15	Basque	4	0,75
74805452	74905452	74855452	FUT11	Burusho	4	0,75
74805452	74905452	74855452	FUT11	Cambodian	4	0,75
153395529	153495529	153445529	GALNT10	Colombian	4	0,75
153485529	153585529	153535529	GALNT10	Colombian	8	0,75
22427968	22527968	22477968	SIAT8A	Colombian	4	0,75
42684475	42784475	42734475	SIAT8E	Colombian	4	0,75
151334698	151434698	151384698	GALNT11_15	French	4	0,75
151364698	151464698	151414698	GALNT11_15	Hazara	4	0,75
157852879	157952879	157902879	GALNT5	Kalash	8	0,75
61910589	62010589	61960589	B3GNT2	Karitiana	4	0,75
61970589	62070589	62020589	B3GNT2	Karitiana	4	0,75
153395529	153495529	153445529	GALNT10	Karitiana	4	0,75
158182879	158282879	158232879	GALNT5	Karitiana	4	0,75
172793751	172893751	172843751	GALNT7_17	Karitiana	4	0,75
131575942	131675942	131625942	GALNT9	Karitiana	4	0,75
22427968	22527968	22477968	SIAT8A	Karitiana	4	0,75
74835452	74935452	74885452	FUT11	Maya	4	0,75
74865452	74965452	74915452	FUT11	Maya	4	0,75
74895452	74995452	74945452	FUT11	Maya	4	0,75
75165452	75265452	75215452	FUT11	Maya	4	0,75
172853751	172953751	172903751	GALNT7_17	Maya	8	0,75
70976969	71076969	71026969	OGT	NAN.Melanesian	8	0,75
151364698	151464698	151414698	GALNT11_15	North.West.China	4	0,75
74835452	74935452	74885452	FUT11	Orcadian	4	0,75
74865452	74965452	74915452	FUT11	Orcadian	4	0,75
151364698	151464698	151414698	GALNT11_15	Papuan	4	0,75
88638598	88738598	88688598	GALNT4	Papuan	4	0,75
75075452	75175452	75125452	FUT11	Pima	4	0,75
153395529	153495529	153445529	GALNT10	Pima	4	0,75
151364698	151464698	151414698	GALNT11_15	Pima	4	0,75
228100183	228200183	228150183	GALNT2	Pima	8	0,75
71006969	71106969	71056969	OGT	Pima	12	0,75
22427968	22527968	22477968	SIAT8A	Pima	4	0,75
100430916	100530916	100480916	SIAT8D	Pima	4	0,75
151334698	151434698	151384698	GALNT11_15	Russian	4	0,75
100400916	100500916	100450916	SIAT8D	San	4	0,75
76624680	76724680	76674680	B3GNT6	Surui	8	0,75
33369383	33469383	33419383	FUT10	Surui	8	0,75
5592265	5692265	5642265	FUT5_6	Surui	4	0,75
65508701	65608701	65558701	FUT8	Surui	24	0,75
97013842	97113842	97063842	FUT9	Surui	4	0,75
97043842	97143842	97093842	FUT9	Surui	4	0,75
158182879	158282879	158232879	GALNT5	Surui	4	0,75
172853751	172953751	172903751	GALNT7_17	Surui	8	0,75
174473751	174573751	174523751	GALNT7_17	Surui	4	0,75
22427968	22527968	22477968	SIAT8A	Surui	4	0,75
53072681	53172681	53122681	SIAT8C	Surui	12	0,75
42594475	42694475	42644475	SIAT8E	Surui	12	0,75
74805452	74905452	74855452	FUT11	Yakut	4	0,75
39608604	39708604	39658604	B3GALT5	Karitiana	12	0,75
173153751	173253751	173203751	GALNT7_17	Karitiana	16	0,75
53102681	53202681	53152681	SIAT8C	Surui	16	0,75
174413751	174513751	174463751	GALNT7_17	Karitiana	8	0,75
157642879	157742879	157692879	GALNT5	Kalash	8	0,75
74835452	74935452	74885452	FUT11	Balochi	4	0,75
74865452	74965452	74915452	FUT11	Balochi	4	0,75
151364698	151464698	151414698	GALNT11_15	Han	4	0,75
74835452	74935452	74885452	FUT11	North.Italy	4	0,75
74865452	74965452	74915452	FUT11	North.Italy	4	0,75
151364698	151464698	151414698	GALNT11_15	Sindhi	4	0,75
69087775	69187775	69137775	GALNTL1	Cambodian	8	0,75
50331968	50431968	50381968	GALNT6	Colombian	8	0,75
74835452	74935452	74885452	FUT11	Makrani	4	0,75
74865452	74965452	74915452	FUT11	Makrani	4	0,75
119907737	120007737	119957737	C1GALT1C1	Mbuti.Pygmies	4	0,75
131065942	131165942	131115942	GALNT9	Pima	4	0,75
157762879	157862879	157812879	GALNT5	Surui	8	0,75
74835452	74935452	74885452	FUT11	Bedouin	4	0,75
74865452	74965452	74915452	FUT11	Bedouin	4	0,75
64578701	64678701	64628701	FUT8	Colombian	4	0,75
74835452	74935452	74885452	FUT11	Druze	4	0,75
74865452	74965452	74915452	FUT11	Druze	4	0,75
153485529	153585529	153535529	GALNT10	Karitiana	8	0,75
131035942	131135942	131085942	GALNT9	Karitiana	4	0,75
70976969	71076969	71026969	OGT	Bedouin	8	0,75
71006969	71106969	71056969	OGT	Druze	12	0,75
157702879	157802879	157752879	GALNT5	Mbuti.Pygmies	8	0,75
70976969	71076969	71026969	OGT	Russian	8	0,75
78053569	78153569	78103569	GCNT1	Karitiana	32	0,75
5802265	5902265	5852265	FUT5_6	Maya	8	0,75
31660883	31760883	31710883	GALNT1	Surui	8	0,75
74835452	74935452	74885452	FUT11	Kalash	4	0,75
74865452	74965452	74915452	FUT11	Kalash	4	0,75
174503751	174603751	174553751	GALNT7_17	Karitiana	4	0,75
75165452	75265452	75215452	FUT11	NAN.Melanesian	4	0,75
7496187	7596187	7546187	C1GALT1	Pima	20	0,75
74835452	74935452	74885452	FUT11	Russian	4	0,75
74865452	74965452	74915452	FUT11	Russian	4	0,75
153395529	153495529	153445529	GALNT10	Surui	4	0,75
33639383	33739383	33689383	FUT10	Surui	4	0,75
22367968	22467968	22417968	SIAT8A	Cambodian	8	0,75
151364698	151464698	151414698	GALNT11_15	Colombian	4	0,75
22367968	22467968	22417968	SIAT8A	Japanese	8	0,75
151364698	151464698	151414698	GALNT11_15	Kalash	4	0,75
33069383	33169383	33119383	FUT10	Karitiana	4	0,75
22367968	22467968	22417968	SIAT8A	North.East.China	8	0,75
151364698	151464698	151414698	GALNT11_15	Orcadian	4	0,75
22367968	22467968	22417968	SIAT8A	South.China	8	0,75
151364698	151464698	151414698	GALNT11_15	Druze	4	0,75
131035942	131135942	131085942	GALNT9	Surui	4	0,75
22367968	22467968	22417968	SIAT8A	Yakut	8	0,75
151364698	151464698	151414698	GALNT11_15	Adygei	4	0,75
74835452	74935452	74885452	FUT11	Brahui	4	0,75
74865452	74965452	74915452	FUT11	Brahui	4	0,75
151364698	151464698	151414698	GALNT11_15	Burusho	4	0,75
75525452	75625452	75575452	FUT11	Colombian	4	0,75
74835452	74935452	74885452	FUT11	French	4	0,75
74865452	74965452	74915452	FUT11	French	4	0,75
44445707	44545707	44495707	SIAT6	Karitiana	4	0,75
45799454	45899454	45849454	FUT13	NAN.Melanesian	8	0,75
151364698	151464698	151414698	GALNT11_15	NAN.Melanesian	4	0,75
151364698	151464698	151414698	GALNT11_15	North.Italy	4	0,75
71006969	71106969	71056969	OGT	Orcadian	12	0,75
151364698	151464698	151414698	GALNT11_15	Pathan	4	0,75
74835452	74935452	74885452	FUT11	Pima	4	0,75
74865452	74965452	74915452	FUT11	Pima	4	0,75
74895452	74995452	74945452	FUT11	Pima	4	0,75
151364698	151464698	151414698	GALNT11_15	Sardinian	4	0,75
33127013	33227013	33177013	B4GALT1	Surui	16	0,75
74835452	74935452	74885452	FUT11	Surui	4	0,75
74865452	74965452	74915452	FUT11	Surui	4	0,75
74895452	74995452	74945452	FUT11	Surui	4	0,75
151364698	151464698	151414698	GALNT11_15	Surui	4	0,75
129831436	129931436	129881436	SIAT7D_F	Surui	8	0,75
