window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,upper
172883751	172983751	172933751	GALNT7_17	Hazara	7,000	0,571
131005942	131105942	131055942	GALNT9	Hazara	2,000	0,500
70946969	71046969	70996969	OGT	Hazara	5,000	0,600
70976969	71076969	71026969	OGT	Hazara	8,000	0,500
71006969	71106969	71056969	OGT	Hazara	13,000	0,462
77367338	77467338	77417338	SIAT7C_E	Hazara	8,000	0,500
22367968	22467968	22417968	SIAT8A	Hazara	10,000	0,500
22397968	22497968	22447968	SIAT8A	Hazara	10,000	0,500
22547968	22647968	22597968	SIAT8A	Hazara	9,000	0,444
22577968	22677968	22627968	SIAT8A	Hazara	9,000	0,444
22607968	22707968	22657968	SIAT8A	Hazara	8,000	0,500
42594475	42694475	42644475	SIAT8E	Hazara	13,000	0,462
17454449	17554449	17504449	SIAT8F	Hazara	19,000	0,474
17814449	17914449	17864449	SIAT8F	Hazara	4,000	0,500
167982253	168082253	168032253	B3GALT1	Japanese	7,000	0,714
168012253	168112253	168062253	B3GALT1	Japanese	8,000	0,625
168042253	168142253	168092253	B3GALT1	Japanese	8,000	0,500
191172115	191272115	191222115	B3GALT2	Japanese	2,000	0,500
39638604	39738604	39688604	B3GALT5	Japanese	12,000	0,583
17637176	17737176	17687176	B3GNT3	Japanese	13,000	0,462
184092970	184192970	184142970	B3GNT5	Japanese	10,000	0,500
184122970	184222970	184172970	B3GNT5	Japanese	11,000	0,545
184152970	184252970	184202970	B3GNT5	Japanese	9,000	0,444
32707013	32807013	32757013	B4GALT1	Japanese	36,000	0,472
32737013	32837013	32787013	B4GALT1	Japanese	25,000	0,600
32767013	32867013	32817013	B4GALT1	Japanese	26,000	0,462
7316187	7416187	7366187	C1GALT1	Japanese	26,000	0,500
75105452	75205452	75155452	FUT11	Japanese	2,000	0,500
29922171	30022171	29972171	FUT12	Japanese	13,000	0,462
29982171	30082171	30032171	FUT12	Japanese	12,000	0,667
30042171	30142171	30092171	FUT12	Japanese	11,000	0,455
30432171	30532171	30482171	FUT12	Japanese	3,000	0,667
30552171	30652171	30602171	FUT12	Japanese	9,000	0,444
53821528	53921528	53871528	FUT1_2	Japanese	10,000	0,500
53851528	53951528	53901528	FUT1_2	Japanese	19,000	0,474
53881528	53981528	53931528	FUT1_2	Japanese	22,000	0,455
53971528	54071528	54021528	FUT1_2	Japanese	13,000	0,538
54001528	54101528	54051528	FUT1_2	Japanese	12,000	0,500
94203691	94303691	94253691	FUT4	Japanese	11,000	0,455
5592265	5692265	5642265	FUT5_6	Japanese	5,000	0,600
138804524	138904524	138854524	FUT7	Japanese	10,000	0,500
138834524	138934524	138884524	FUT7	Japanese	7,000	0,714
138864524	138964524	138914524	FUT7	Japanese	8,000	0,625
138894524	138994524	138944524	FUT7	Japanese	10,000	0,700
138924524	139024524	138974524	FUT7	Japanese	10,000	0,700
138954524	139054524	139004524	FUT7	Japanese	10,000	0,700
138984524	139084524	139034524	FUT7	Japanese	9,000	0,556
153425529	153525529	153475529	GALNT10	Japanese	7,000	0,571
153455529	153555529	153505529	GALNT10	Japanese	10,000	0,600
153605529	153705529	153655529	GALNT10	Japanese	31,000	0,452
151394698	151494698	151444698	GALNT11_15	Japanese	4,000	0,500
151544698	151644698	151594698	GALNT11_15	Japanese	2,000	0,500
151574698	151674698	151624698	GALNT11_15	Japanese	10,000	0,800
151604698	151704698	151654698	GALNT11_15	Japanese	13,000	0,769
151634698	151734698	151684698	GALNT11_15	Japanese	13,000	0,769
154579031	154679031	154629031	GALNT13	Japanese	9,000	0,444
154609031	154709031	154659031	GALNT13	Japanese	11,000	0,455
154639031	154739031	154689031	GALNT13	Japanese	11,000	0,455
228070183	228170183	228120183	GALNT2	Japanese	10,000	0,700
228100183	228200183	228150183	GALNT2	Japanese	9,000	0,667
157792879	157892879	157842879	GALNT5	Japanese	13,000	0,538
157822879	157922879	157872879	GALNT5	Japanese	12,000	0,583
157852879	157952879	157902879	GALNT5	Japanese	9,000	0,556
157882879	157982879	157932879	GALNT5	Japanese	9,000	0,444
158032879	158132879	158082879	GALNT5	Japanese	14,000	0,571
172823751	172923751	172873751	GALNT7_17	Japanese	7,000	0,714
172853751	172953751	172903751	GALNT7_17	Japanese	9,000	0,667
172883751	172983751	172933751	GALNT7_17	Japanese	7,000	0,714
174413751	174513751	174463751	GALNT7_17	Japanese	9,000	0,444
4423650	4523650	4473650	GALNT8	Japanese	11,000	0,545
4453650	4553650	4503650	GALNT8	Japanese	15,000	0,600
131005942	131105942	131055942	GALNT9	Japanese	1,000	1,000
131035942	131135942	131085942	GALNT9	Japanese	4,000	0,500
68487775	68587775	68537775	GALNTL1	Japanese	21,000	0,524
68517775	68617775	68567775	GALNTL1	Japanese	12,000	0,667
68547775	68647775	68597775	GALNTL1	Japanese	10,000	0,500
68577775	68677775	68627775	GALNTL1	Japanese	8,000	0,500
68697775	68797775	68747775	GALNTL1	Japanese	9,000	0,444
10716934	10816934	10766934	GCNT2	Japanese	13,000	0,462
57504828	57604828	57554828	GCNT3	Japanese	9,000	0,444
100145776	100245776	100195776	SIAT10	Japanese	10,000	0,500
134921015	135021015	134971015	SIAT4A	Japanese	18,000	0,444
126021995	126121995	126071995	SIAT4C	Japanese	26,000	0,500
72004592	72104592	72054592	SIAT7A_B	Japanese	8,000	0,625
76257338	76357338	76307338	SIAT7C_E	Japanese	24,000	0,458
77337338	77437338	77387338	SIAT7C_E	Japanese	6,000	0,500
22337968	22437968	22387968	SIAT8A	Japanese	10,000	0,700
22367968	22467968	22417968	SIAT8A	Japanese	8,000	0,750
22397968	22497968	22447968	SIAT8A	Japanese	7,000	0,714
22427968	22527968	22477968	SIAT8A	Japanese	6,000	0,667
22457968	22557968	22507968	SIAT8A	Japanese	8,000	0,500
22487968	22587968	22537968	SIAT8A	Japanese	7,000	0,571
22517968	22617968	22567968	SIAT8A	Japanese	9,000	0,444
22547968	22647968	22597968	SIAT8A	Japanese	9,000	0,556
22577968	22677968	22627968	SIAT8A	Japanese	9,000	0,556
22607968	22707968	22657968	SIAT8A	Japanese	9,000	0,444
22637968	22737968	22687968	SIAT8A	Japanese	11,000	0,455
42594475	42694475	42644475	SIAT8E	Japanese	14,000	0,571
42624475	42724475	42674475	SIAT8E	Japanese	10,000	0,600
42654475	42754475	42704475	SIAT8E	Japanese	7,000	0,571
42714475	42814475	42764475	SIAT8E	Japanese	4,000	0,500
17454449	17554449	17504449	SIAT8F	Japanese	19,000	0,474
17814449	17914449	17864449	SIAT8F	Japanese	4,000	0,500
65951040	66051040	66001040	B3GNT1	Kalash	8,000	0,625
65981040	66081040	66031040	B3GNT1	Kalash	8,000	0,500
66011040	66111040	66061040	B3GNT1	Kalash	13,000	0,692
66041040	66141040	66091040	B3GNT1	Kalash	9,000	0,889
66071040	66171040	66121040	B3GNT1	Kalash	9,000	0,889
66101040	66201040	66151040	B3GNT1	Kalash	3,000	0,667
62120589	62220589	62170589	B3GNT2	Kalash	3,000	0,667
62150589	62250589	62200589	B3GNT2	Kalash	6,000	0,667
62180589	62280589	62230589	B3GNT2	Kalash	7,000	0,571
121371370	121471370	121421370	B3GNT4	Kalash	3,000	0,667
184152970	184252970	184202970	B3GNT5	Kalash	11,000	0,455
184182970	184282970	184232970	B3GNT5	Kalash	14,000	0,500
184242970	184342970	184292970	B3GNT5	Kalash	19,000	0,526
184272970	184372970	184322970	B3GNT5	Kalash	25,000	0,560
184302970	184402970	184352970	B3GNT5	Kalash	22,000	0,545
184332970	184432970	184382970	B3GNT5	Kalash	22,000	0,455
184722970	184822970	184772970	B3GNT5	Kalash	21,000	0,476
184752970	184852970	184802970	B3GNT5	Kalash	21,000	0,571
184782970	184882970	184832970	B3GNT5	Kalash	17,000	0,647
32707013	32807013	32757013	B4GALT1	Kalash	35,000	0,571
32737013	32837013	32787013	B4GALT1	Kalash	23,000	0,739
32767013	32867013	32817013	B4GALT1	Kalash	25,000	0,600
74805452	74905452	74855452	FUT11	Kalash	4,000	1,000
74835452	74935452	74885452	FUT11	Kalash	4,000	0,750
74865452	74965452	74915452	FUT11	Kalash	4,000	0,750
74895452	74995452	74945452	FUT11	Kalash	4,000	0,500
74955452	75055452	75005452	FUT11	Kalash	3,000	0,667
74985452	75085452	75035452	FUT11	Kalash	5,000	0,800
75015452	75115452	75065452	FUT11	Kalash	6,000	0,833
75045452	75145452	75095452	FUT11	Kalash	5,000	0,800
75075452	75175452	75125452	FUT11	Kalash	5,000	0,600
45379454	45479454	45429454	FUT13	Kalash	17,000	0,471
94203691	94303691	94253691	FUT4	Kalash	11,000	0,455
138834524	138934524	138884524	FUT7	Kalash	7,000	0,714
138864524	138964524	138914524	FUT7	Kalash	9,000	0,556
138894524	138994524	138944524	FUT7	Kalash	11,000	0,455
65508701	65608701	65558701	FUT8	Kalash	31,000	0,516
65538701	65638701	65588701	FUT8	Kalash	23,000	0,652
65568701	65668701	65618701	FUT8	Kalash	21,000	0,571
65598701	65698701	65648701	FUT8	Kalash	14,000	0,643
31600883	31700883	31650883	GALNT1	Kalash	12,000	0,500
31630883	31730883	31680883	GALNT1	Kalash	11,000	0,636
31660883	31760883	31710883	GALNT1	Kalash	7,000	0,857
31690883	31790883	31740883	GALNT1	Kalash	6,000	0,833
31720883	31820883	31770883	GALNT1	Kalash	5,000	0,600
31750883	31850883	31800883	GALNT1	Kalash	4,000	0,500
151334698	151434698	151384698	GALNT11_15	Kalash	6,000	0,500
151364698	151464698	151414698	GALNT11_15	Kalash	4,000	0,750
151544698	151644698	151594698	GALNT11_15	Kalash	2,000	0,500
151574698	151674698	151624698	GALNT11_15	Kalash	10,000	0,800
151604698	151704698	151654698	GALNT11_15	Kalash	13,000	0,769
151634698	151734698	151684698	GALNT11_15	Kalash	13,000	0,769
100962055	101062055	101012055	GALNT12	Kalash	11,000	0,455
228070183	228170183	228120183	GALNT2	Kalash	11,000	0,636
228100183	228200183	228150183	GALNT2	Kalash	11,000	0,545
228130183	228230183	228180183	GALNT2	Kalash	17,000	0,471
157432879	157532879	157482879	GALNT5	Kalash	8,000	0,625
157462879	157562879	157512879	GALNT5	Kalash	7,000	0,571
157582879	157682879	157632879	GALNT5	Kalash	9,000	0,444
157612879	157712879	157662879	GALNT5	Kalash	6,000	0,667
157642879	157742879	157692879	GALNT5	Kalash	8,000	0,750
157672879	157772879	157722879	GALNT5	Kalash	14,000	0,500
157792879	157892879	157842879	GALNT5	Kalash	15,000	0,600
157822879	157922879	157872879	GALNT5	Kalash	12,000	0,667
157852879	157952879	157902879	GALNT5	Kalash	8,000	0,750
157882879	157982879	157932879	GALNT5	Kalash	4,000	1,000
157912879	158012879	157962879	GALNT5	Kalash	7,000	0,857
157942879	158042879	157992879	GALNT5	Kalash	12,000	0,583
157972879	158072879	158022879	GALNT5	Kalash	15,000	0,667
158002879	158102879	158052879	GALNT5	Kalash	14,000	0,500
158032879	158132879	158082879	GALNT5	Kalash	11,000	0,636
172823751	172923751	172873751	GALNT7_17	Kalash	9,000	0,556
172853751	172953751	172903751	GALNT7_17	Kalash	10,000	0,600
172883751	172983751	172933751	GALNT7_17	Kalash	7,000	0,571
173573751	173673751	173623751	GALNT7_17	Kalash	11,000	0,455
131035942	131135942	131085942	GALNT9	Kalash	6,000	0,500
69087775	69187775	69137775	GALNTL1	Kalash	8,000	0,625
69117775	69217775	69167775	GALNTL1	Kalash	9,000	0,444
70796969	70896969	70846969	OGT	Kalash	1,000	1,000
70856969	70956969	70906969	OGT	Kalash	1,000	1,000
70886969	70986969	70936969	OGT	Kalash	1,000	1,000
70916969	71016969	70966969	OGT	Kalash	2,000	0,500
70946969	71046969	70996969	OGT	Kalash	5,000	0,800
70976969	71076969	71026969	OGT	Kalash	8,000	0,625
71006969	71106969	71056969	OGT	Kalash	13,000	0,538
22367968	22467968	22417968	SIAT8A	Kalash	9,000	0,556
22397968	22497968	22447968	SIAT8A	Kalash	9,000	0,556
42594475	42694475	42644475	SIAT8E	Kalash	13,000	0,538
42624475	42724475	42674475	SIAT8E	Kalash	9,000	0,444
17814449	17914449	17864449	SIAT8F	Kalash	4,000	0,500
168132253	168232253	168182253	B3GALT1	Karitiana	18,000	0,444
168162253	168262253	168212253	B3GALT1	Karitiana	22,000	0,455
191022115	191122115	191072115	B3GALT2	Karitiana	11,000	0,455
191142115	191242115	191192115	B3GALT2	Karitiana	9,000	0,444
191172115	191272115	191222115	B3GALT2	Karitiana	2,000	0,500
39458604	39558604	39508604	B3GALT5	Karitiana	5,000	0,600
39488604	39588604	39538604	B3GALT5	Karitiana	3,000	0,667
39518604	39618604	39568604	B3GALT5	Karitiana	4,000	0,500
39548604	39648604	39598604	B3GALT5	Karitiana	8,000	0,625
39578604	39678604	39628604	B3GALT5	Karitiana	8,000	0,625
39608604	39708604	39658604	B3GALT5	Karitiana	12,000	0,750
39638604	39738604	39688604	B3GALT5	Karitiana	8,000	0,875
39668604	39768604	39718604	B3GALT5	Karitiana	9,000	0,889
39698604	39798604	39748604	B3GALT5	Karitiana	3,000	1,000
39728604	39828604	39778604	B3GALT5	Karitiana	5,000	1,000
39758604	39858604	39808604	B3GALT5	Karitiana	5,000	1,000
39788604	39888604	39838604	B3GALT5	Karitiana	7,000	1,000
39818604	39918604	39868604	B3GALT5	Karitiana	11,000	0,909
39848604	39948604	39898604	B3GALT5	Karitiana	18,000	0,556
39998604	40098604	40048604	B3GALT5	Karitiana	14,000	0,643
40028604	40128604	40078604	B3GALT5	Karitiana	9,000	1,000
40058604	40158604	40108604	B3GALT5	Karitiana	12,000	1,000
40088604	40188604	40138604	B3GALT5	Karitiana	14,000	0,786
40118604	40218604	40168604	B3GALT5	Karitiana	29,000	0,552
40148604	40248604	40198604	B3GALT5	Karitiana	32,000	0,469
40208604	40308604	40258604	B3GALT5	Karitiana	34,000	0,471
40238604	40338604	40288604	B3GALT5	Karitiana	30,000	0,467
65831040	65931040	65881040	B3GNT1	Karitiana	3,000	0,667
65861040	65961040	65911040	B3GNT1	Karitiana	3,000	0,667
66041040	66141040	66091040	B3GNT1	Karitiana	11,000	0,636
66071040	66171040	66121040	B3GNT1	Karitiana	10,000	0,700
66101040	66201040	66151040	B3GNT1	Karitiana	2,000	0,500
66131040	66231040	66181040	B3GNT1	Karitiana	1,000	1,000
66161040	66261040	66211040	B3GNT1	Karitiana	1,000	1,000
61880589	61980589	61930589	B3GNT2	Karitiana	7,000	0,571
61910589	62010589	61960589	B3GNT2	Karitiana	4,000	0,750
61940589	62040589	61990589	B3GNT2	Karitiana	5,000	0,600
61970589	62070589	62020589	B3GNT2	Karitiana	4,000	0,750
62000589	62100589	62050589	B3GNT2	Karitiana	3,000	0,667
62300589	62400589	62350589	B3GNT2	Karitiana	11,000	0,455
62330589	62430589	62380589	B3GNT2	Karitiana	9,000	0,444
17847176	17947176	17897176	B3GNT3	Karitiana	11,000	0,455
17877176	17977176	17927176	B3GNT3	Karitiana	12,000	0,500
17907176	18007176	17957176	B3GNT3	Karitiana	9,000	0,667
17937176	18037176	17987176	B3GNT3	Karitiana	10,000	0,500
17967176	18067176	18017176	B3GNT3	Karitiana	11,000	0,545
121251370	121351370	121301370	B3GNT4	Karitiana	5,000	0,800
121281370	121381370	121331370	B3GNT4	Karitiana	8,000	0,625
121311370	121411370	121361370	B3GNT4	Karitiana	8,000	0,500
184482970	184582970	184532970	B3GNT5	Karitiana	18,000	0,556
184512970	184612970	184562970	B3GNT5	Karitiana	17,000	0,588
184542970	184642970	184592970	B3GNT5	Karitiana	14,000	0,714
184692970	184792970	184742970	B3GNT5	Karitiana	17,000	0,471
184722970	184822970	184772970	B3GNT5	Karitiana	19,000	0,526
184752970	184852970	184802970	B3GNT5	Karitiana	21,000	0,571
184782970	184882970	184832970	B3GNT5	Karitiana	17,000	0,647
76594680	76694680	76644680	B3GNT6	Karitiana	14,000	0,500
76624680	76724680	76674680	B3GNT6	Karitiana	8,000	0,500
76654680	76754680	76704680	B3GNT6	Karitiana	6,000	0,833
76684680	76784680	76734680	B3GNT6	Karitiana	7,000	0,571
76714680	76814680	76764680	B3GNT6	Karitiana	6,000	0,500
32767013	32867013	32817013	B4GALT1	Karitiana	25,000	0,480
32917013	33017013	32967013	B4GALT1	Karitiana	13,000	0,462
33037013	33137013	33087013	B4GALT1	Karitiana	20,000	0,450
33067013	33167013	33117013	B4GALT1	Karitiana	17,000	0,588
33097013	33197013	33147013	B4GALT1	Karitiana	13,000	0,615
33397013	33497013	33447013	B4GALT1	Karitiana	18,000	0,500
33427013	33527013	33477013	B4GALT1	Karitiana	10,000	0,600
159461585	159561585	159511585	B4GALT3	Karitiana	19,000	0,526
159491585	159591585	159541585	B4GALT3	Karitiana	15,000	0,733
159521585	159621585	159571585	B4GALT3	Karitiana	10,000	0,800
159551585	159651585	159601585	B4GALT3	Karitiana	5,000	1,000
159581585	159681585	159631585	B4GALT3	Karitiana	4,000	1,000
159611585	159711585	159661585	B4GALT3	Karitiana	3,000	1,000
7286187	7386187	7336187	C1GALT1	Karitiana	30,000	0,467
7316187	7416187	7366187	C1GALT1	Karitiana	24,000	0,542
7466187	7566187	7516187	C1GALT1	Karitiana	14,000	0,786
7496187	7596187	7546187	C1GALT1	Karitiana	17,000	0,882
7526187	7626187	7576187	C1GALT1	Karitiana	15,000	0,800
119247737	119347737	119297737	C1GALT1C1	Karitiana	10,000	0,500
119277737	119377737	119327737	C1GALT1C1	Karitiana	11,000	0,636
119487737	119587737	119537737	C1GALT1C1	Karitiana	6,000	0,500
33069383	33169383	33119383	FUT10	Karitiana	4,000	0,750
33099383	33199383	33149383	FUT10	Karitiana	7,000	0,571
33129383	33229383	33179383	FUT10	Karitiana	7,000	0,714
33159383	33259383	33209383	FUT10	Karitiana	13,000	0,615
33189383	33289383	33239383	FUT10	Karitiana	11,000	0,636
33219383	33319383	33269383	FUT10	Karitiana	13,000	0,462
33609383	33709383	33659383	FUT10	Karitiana	6,000	0,667
33639383	33739383	33689383	FUT10	Karitiana	5,000	0,600
33669383	33769383	33719383	FUT10	Karitiana	7,000	0,571
29982171	30082171	30032171	FUT12	Karitiana	11,000	0,636
30012171	30112171	30062171	FUT12	Karitiana	9,000	0,556
30042171	30142171	30092171	FUT12	Karitiana	10,000	0,500
30432171	30532171	30482171	FUT12	Karitiana	3,000	0,667
30462171	30562171	30512171	FUT12	Karitiana	3,000	0,667
30492171	30592171	30542171	FUT12	Karitiana	3,000	1,000
30522171	30622171	30572171	FUT12	Karitiana	3,000	1,000
30552171	30652171	30602171	FUT12	Karitiana	4,000	1,000
30582171	30682171	30632171	FUT12	Karitiana	7,000	0,571
45529454	45629454	45579454	FUT13	Karitiana	13,000	0,615
45559454	45659454	45609454	FUT13	Karitiana	17,000	0,588
45589454	45689454	45639454	FUT13	Karitiana	20,000	0,500
45679454	45779454	45729454	FUT13	Karitiana	18,000	0,444
94203691	94303691	94253691	FUT4	Karitiana	10,000	0,500
94233691	94333691	94283691	FUT4	Karitiana	10,000	0,600
5412265	5512265	5462265	FUT5_6	Karitiana	13,000	0,462
5442265	5542265	5492265	FUT5_6	Karitiana	10,000	0,600
5472265	5572265	5522265	FUT5_6	Karitiana	12,000	0,500
5502265	5602265	5552265	FUT5_6	Karitiana	11,000	0,455
5532265	5632265	5582265	FUT5_6	Karitiana	10,000	0,500
5562265	5662265	5612265	FUT5_6	Karitiana	7,000	0,714
5592265	5692265	5642265	FUT5_6	Karitiana	5,000	0,600
5652265	5752265	5702265	FUT5_6	Karitiana	9,000	0,444
5742265	5842265	5792265	FUT5_6	Karitiana	13,000	0,462
5802265	5902265	5852265	FUT5_6	Karitiana	8,000	0,625
5832265	5932265	5882265	FUT5_6	Karitiana	6,000	0,833
5862265	5962265	5912265	FUT5_6	Karitiana	8,000	0,500
5982265	6082265	6032265	FUT5_6	Karitiana	11,000	0,545
6012265	6112265	6062265	FUT5_6	Karitiana	14,000	0,500
64578701	64678701	64628701	FUT8	Karitiana	5,000	0,600
65508701	65608701	65558701	FUT8	Karitiana	25,000	0,680
65538701	65638701	65588701	FUT8	Karitiana	19,000	0,789
65568701	65668701	65618701	FUT8	Karitiana	17,000	0,647
65598701	65698701	65648701	FUT8	Karitiana	13,000	0,538
96593842	96693842	96643842	FUT9	Karitiana	17,000	0,471
96623842	96723842	96673842	FUT9	Karitiana	19,000	0,632
96653842	96753842	96703842	FUT9	Karitiana	18,000	0,611
96683842	96783842	96733842	FUT9	Karitiana	14,000	0,500
96953842	97053842	97003842	FUT9	Karitiana	11,000	0,636
96983842	97083842	97033842	FUT9	Karitiana	7,000	0,857
97013842	97113842	97063842	FUT9	Karitiana	5,000	0,600
97043842	97143842	97093842	FUT9	Karitiana	5,000	0,600
31090883	31190883	31140883	GALNT1	Karitiana	11,000	0,727
31120883	31220883	31170883	GALNT1	Karitiana	9,000	0,667
31720883	31820883	31770883	GALNT1	Karitiana	4,000	0,500
153395529	153495529	153445529	GALNT10	Karitiana	4,000	0,750
153425529	153525529	153475529	GALNT10	Karitiana	5,000	1,000
153455529	153555529	153505529	GALNT10	Karitiana	6,000	1,000
153485529	153585529	153535529	GALNT10	Karitiana	8,000	0,750
153515529	153615529	153565529	GALNT10	Karitiana	13,000	0,769
153545529	153645529	153595529	GALNT10	Karitiana	17,000	0,588
153575529	153675529	153625529	GALNT10	Karitiana	19,000	0,632
153605529	153705529	153655529	GALNT10	Karitiana	23,000	0,783
153635529	153735529	153685529	GALNT10	Karitiana	21,000	0,810
153665529	153765529	153715529	GALNT10	Karitiana	29,000	0,621
100872055	100972055	100922055	GALNT12	Karitiana	12,000	0,500
100902055	101002055	100952055	GALNT12	Karitiana	11,000	0,455
100932055	101032055	100982055	GALNT12	Karitiana	10,000	0,500
100962055	101062055	101012055	GALNT12	Karitiana	10,000	0,600
154039031	154139031	154089031	GALNT13	Karitiana	23,000	0,565
154069031	154169031	154119031	GALNT13	Karitiana	25,000	0,600
154099031	154199031	154149031	GALNT13	Karitiana	18,000	0,611
154129031	154229031	154179031	GALNT13	Karitiana	16,000	0,813
154159031	154259031	154209031	GALNT13	Karitiana	15,000	0,600
154189031	154289031	154239031	GALNT13	Karitiana	15,000	0,467
154279031	154379031	154329031	GALNT13	Karitiana	16,000	0,625
154309031	154409031	154359031	GALNT13	Karitiana	13,000	0,692
154339031	154439031	154389031	GALNT13	Karitiana	10,000	0,800
154369031	154469031	154419031	GALNT13	Karitiana	15,000	0,867
154399031	154499031	154449031	GALNT13	Karitiana	11,000	0,909
154429031	154529031	154479031	GALNT13	Karitiana	15,000	0,600
154579031	154679031	154629031	GALNT13	Karitiana	4,000	0,500
154609031	154709031	154659031	GALNT13	Karitiana	7,000	0,714
154639031	154739031	154689031	GALNT13	Karitiana	7,000	0,714
154669031	154769031	154719031	GALNT13	Karitiana	6,000	0,833
154729031	154829031	154779031	GALNT13	Karitiana	9,000	0,444
30836900	30936900	30886900	GALNT14	Karitiana	18,000	0,444
30866900	30966900	30916900	GALNT14	Karitiana	15,000	0,667
30896900	30996900	30946900	GALNT14	Karitiana	14,000	0,643
30926900	31026900	30976900	GALNT14	Karitiana	13,000	0,615
228070183	228170183	228120183	GALNT2	Karitiana	9,000	0,778
228100183	228200183	228150183	GALNT2	Karitiana	9,000	0,667
228130183	228230183	228180183	GALNT2	Karitiana	12,000	0,667
228160183	228260183	228210183	GALNT2	Karitiana	10,000	0,700
228190183	228290183	228240183	GALNT2	Karitiana	10,000	0,600
165976007	166076007	166026007	GALNT3	Karitiana	18,000	0,444
166006007	166106007	166056007	GALNT3	Karitiana	14,000	0,714
88578598	88678598	88628598	GALNT4	Karitiana	4,000	0,500
88638598	88738598	88688598	GALNT4	Karitiana	8,000	0,500
88668598	88768598	88718598	GALNT4	Karitiana	10,000	0,500
157432879	157532879	157482879	GALNT5	Karitiana	8,000	0,625
157462879	157562879	157512879	GALNT5	Karitiana	7,000	0,571
157612879	157712879	157662879	GALNT5	Karitiana	5,000	0,600
157642879	157742879	157692879	GALNT5	Karitiana	6,000	0,667
157672879	157772879	157722879	GALNT5	Karitiana	9,000	0,556
157702879	157802879	157752879	GALNT5	Karitiana	10,000	0,500
157882879	157982879	157932879	GALNT5	Karitiana	6,000	0,667
157912879	158012879	157962879	GALNT5	Karitiana	9,000	0,667
157942879	158042879	157992879	GALNT5	Karitiana	12,000	0,667
157972879	158072879	158022879	GALNT5	Karitiana	17,000	0,588
158002879	158102879	158052879	GALNT5	Karitiana	12,000	0,583
158032879	158132879	158082879	GALNT5	Karitiana	12,000	0,583
158182879	158282879	158232879	GALNT5	Karitiana	4,000	0,750
50301968	50401968	50351968	GALNT6	Karitiana	13,000	0,462
50331968	50431968	50381968	GALNT6	Karitiana	10,000	0,500
50361968	50461968	50411968	GALNT6	Karitiana	9,000	0,444
50391968	50491968	50441968	GALNT6	Karitiana	7,000	0,571
172793751	172893751	172843751	GALNT7_17	Karitiana	4,000	0,750
172823751	172923751	172873751	GALNT7_17	Karitiana	5,000	1,000
172853751	172953751	172903751	GALNT7_17	Karitiana	6,000	1,000
172883751	172983751	172933751	GALNT7_17	Karitiana	5,000	1,000
172913751	173013751	172963751	GALNT7_17	Karitiana	5,000	0,600
173093751	173193751	173143751	GALNT7_17	Karitiana	18,000	0,444
173123751	173223751	173173751	GALNT7_17	Karitiana	18,000	0,611
173153751	173253751	173203751	GALNT7_17	Karitiana	16,000	0,750
173183751	173283751	173233751	GALNT7_17	Karitiana	17,000	0,588
173753751	173853751	173803751	GALNT7_17	Karitiana	7,000	0,714
173783751	173883751	173833751	GALNT7_17	Karitiana	11,000	0,727
173813751	173913751	173863751	GALNT7_17	Karitiana	13,000	0,769
173843751	173943751	173893751	GALNT7_17	Karitiana	14,000	0,571
173873751	173973751	173923751	GALNT7_17	Karitiana	11,000	0,545
174173751	174273751	174223751	GALNT7_17	Karitiana	9,000	0,444
174203751	174303751	174253751	GALNT7_17	Karitiana	6,000	0,500
174383751	174483751	174433751	GALNT7_17	Karitiana	7,000	0,714
174413751	174513751	174463751	GALNT7_17	Karitiana	8,000	0,750
174443751	174543751	174493751	GALNT7_17	Karitiana	7,000	0,714
174473751	174573751	174523751	GALNT7_17	Karitiana	5,000	0,600
174503751	174603751	174553751	GALNT7_17	Karitiana	4,000	0,750
174593751	174693751	174643751	GALNT7_17	Karitiana	16,000	0,563
174623751	174723751	174673751	GALNT7_17	Karitiana	18,000	0,722
174653751	174753751	174703751	GALNT7_17	Karitiana	20,000	0,650
174683751	174783751	174733751	GALNT7_17	Karitiana	18,000	0,611
174713751	174813751	174763751	GALNT7_17	Karitiana	10,000	0,500
174743751	174843751	174793751	GALNT7_17	Karitiana	15,000	0,467
174773751	174873751	174823751	GALNT7_17	Karitiana	16,000	0,625
174803751	174903751	174853751	GALNT7_17	Karitiana	16,000	0,563
4423650	4523650	4473650	GALNT8	Karitiana	12,000	0,500
4453650	4553650	4503650	GALNT8	Karitiana	11,000	0,818
4483650	4583650	4533650	GALNT8	Karitiana	14,000	0,714
4513650	4613650	4563650	GALNT8	Karitiana	17,000	0,588
4543650	4643650	4593650	GALNT8	Karitiana	23,000	0,522
4573650	4673650	4623650	GALNT8	Karitiana	18,000	0,444
130975942	131075942	131025942	GALNT9	Karitiana	4,000	0,500
131005942	131105942	131055942	GALNT9	Karitiana	2,000	0,500
131035942	131135942	131085942	GALNT9	Karitiana	4,000	0,750
131065942	131165942	131115942	GALNT9	Karitiana	3,000	1,000
131095942	131195942	131145942	GALNT9	Karitiana	7,000	0,571
131575942	131675942	131625942	GALNT9	Karitiana	4,000	0,750
131605942	131705942	131655942	GALNT9	Karitiana	6,000	0,667
131635942	131735942	131685942	GALNT9	Karitiana	9,000	0,556
131665942	131765942	131715942	GALNT9	Karitiana	9,000	0,444
131695942	131795942	131745942	GALNT9	Karitiana	8,000	0,500
