#window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,lower
157852879	157952879	157902879	GALNT5	Druze	8	0,5
157912879	158012879	157962879	GALNT5	Druze	14	0,571428571
157942879	158042879	157992879	GALNT5	Druze	18	0,5
157972879	158072879	158022879	GALNT5	Druze	24	0,625
158002879	158102879	158052879	GALNT5	Druze	18	0,5
158032879	158132879	158082879	GALNT5	Druze	17	0,588235294
158152879	158252879	158202879	GALNT5	Druze	16	0,5
172733751	172833751	172783751	GALNT7_17	Druze	20	0,5
172793751	172893751	172843751	GALNT7_17	Druze	10	0,5
172823751	172923751	172873751	GALNT7_17	Druze	10	0,8
172853751	172953751	172903751	GALNT7_17	Druze	11	0,909090909
172883751	172983751	172933751	GALNT7_17	Druze	9	0,777777778
173783751	173883751	173833751	GALNT7_17	Druze	20	0,55
173813751	173913751	173863751	GALNT7_17	Druze	21	0,571428571
174413751	174513751	174463751	GALNT7_17	Druze	15	0,533333333
174473751	174573751	174523751	GALNT7_17	Druze	8	0,5
130975942	131075942	131025942	GALNT9	Druze	7	0,571428571
131005942	131105942	131055942	GALNT9	Druze	6	0,666666667
131035942	131135942	131085942	GALNT9	Druze	9	0,555555556
10716934	10816934	10766934	GCNT2	Druze	16	0,5
10746934	10846934	10796934	GCNT2	Druze	12	0,583333333
74619815	74719815	74669815	GCNT4	Druze	18	0,5
74679815	74779815	74729815	GCNT4	Druze	8	0,625
70616969	70716969	70666969	OGT	Druze	2	0,5
70646969	70746969	70696969	OGT	Druze	2	0,5
70856969	70956969	70906969	OGT	Druze	1	1
70886969	70986969	70936969	OGT	Druze	1	1
70916969	71016969	70966969	OGT	Druze	2	1
70946969	71046969	70996969	OGT	Druze	2	1
71006969	71106969	71056969	OGT	Druze	9	0,555555556
68771490	68871490	68821490	SIAT4B	Druze	2	0,5
68801490	68901490	68851490	SIAT4B	Druze	2	0,5
68831490	68931490	68881490	SIAT4B	Druze	3	0,666666667
68861490	68961490	68911490	SIAT4B	Druze	4	0,5
68981490	69081490	69031490	SIAT4B	Druze	4	0,75
69011490	69111490	69061490	SIAT4B	Druze	9	0,555555556
69041490	69141490	69091490	SIAT4B	Druze	8	0,5
129381436	129481436	129431436	SIAT7D_F	Druze	10	0,5
129411436	129511436	129461436	SIAT7D_F	Druze	8	0,625
22427968	22527968	22477968	SIAT8A	Druze	6	0,5
42864475	42964475	42914475	SIAT8E	Druze	12	0,5
168402253	168502253	168452253	B3GALT1	French	19	0,578947368
191412115	191512115	191462115	B3GALT2	French	6	0,5
120861370	120961370	120911370	B3GNT4	French	11	0,727272727
33247013	33347013	33297013	B4GALT1	French	8	0,75
33277013	33377013	33327013	B4GALT1	French	8	0,625
7316187	7416187	7366187	C1GALT1	French	32	0,53125
7376187	7476187	7426187	C1GALT1	French	26	0,538461538
119847737	119947737	119897737	C1GALT1C1	French	3	0,666666667
74805452	74905452	74855452	FUT11	French	5	1
74835452	74935452	74885452	FUT11	French	3	1
74865452	74965452	74915452	FUT11	French	3	1
74895452	74995452	74945452	FUT11	French	3	0,666666667
74925452	75025452	74975452	FUT11	French	3	0,666666667
74955452	75055452	75005452	FUT11	French	3	0,666666667
74985452	75085452	75035452	FUT11	French	3	0,666666667
75015452	75115452	75065452	FUT11	French	4	0,5
75465452	75565452	75515452	FUT11	French	8	0,5
75495452	75595452	75545452	FUT11	French	8	0,5
75525452	75625452	75575452	FUT11	French	6	0,5
30522171	30622171	30572171	FUT12	French	15	0,533333333
53611528	53711528	53661528	FUT1_2	French	7	0,571428571
53641528	53741528	53691528	FUT1_2	French	6	0,833333333
94083691	94183691	94133691	FUT4	French	14	0,5
94203691	94303691	94253691	FUT4	French	10	0,5
64968701	65068701	65018701	FUT8	French	8	0,5
64998701	65098701	65048701	FUT8	French	10	0,5
154025529	154125529	154075529	GALNT10	French	19	0,526315789
154055529	154155529	154105529	GALNT10	French	12	0,5
151364698	151464698	151414698	GALNT11_15	French	1	1
151394698	151494698	151444698	GALNT11_15	French	2	0,5
151424698	151524698	151474698	GALNT11_15	French	4	0,5
151604698	151704698	151654698	GALNT11_15	French	2	0,5
151634698	151734698	151684698	GALNT11_15	French	2	0,5
100902055	101002055	100952055	GALNT12	French	15	0,533333333
100932055	101032055	100982055	GALNT12	French	13	0,615384615
100962055	101062055	101012055	GALNT12	French	13	0,615384615
228070183	228170183	228120183	GALNT2	French	7	0,571428571
228100183	228200183	228150183	GALNT2	French	9	0,666666667
228130183	228230183	228180183	GALNT2	French	16	0,5625
157432879	157532879	157482879	GALNT5	French	16	0,8125
157462879	157562879	157512879	GALNT5	French	11	0,636363636
157492879	157592879	157542879	GALNT5	French	16	0,5
157882879	157982879	157932879	GALNT5	French	7	0,857142857
157912879	158012879	157962879	GALNT5	French	11	0,727272727
157972879	158072879	158022879	GALNT5	French	24	0,541666667
172823751	172923751	172873751	GALNT7_17	French	12	0,666666667
172853751	172953751	172903751	GALNT7_17	French	13	0,769230769
172883751	172983751	172933751	GALNT7_17	French	10	0,8
173543751	173643751	173593751	GALNT7_17	French	14	0,571428571
173783751	173883751	173833751	GALNT7_17	French	17	0,647058824
173813751	173913751	173863751	GALNT7_17	French	18	0,611111111
4423650	4523650	4473650	GALNT8	French	19	0,578947368
4453650	4553650	4503650	GALNT8	French	21	0,571428571
130975942	131075942	131025942	GALNT9	French	7	0,571428571
131005942	131105942	131055942	GALNT9	French	6	0,666666667
131035942	131135942	131085942	GALNT9	French	9	0,666666667
68967775	69067775	69017775	GALNTL1	French	19	0,526315789
68997775	69097775	69047775	GALNTL1	French	20	0,5
69027775	69127775	69077775	GALNTL1	French	18	0,5
69057775	69157775	69107775	GALNTL1	French	10	0,5
69117775	69217775	69167775	GALNTL1	French	12	0,583333333
74619815	74719815	74669815	GCNT4	French	18	0,555555556
74649815	74749815	74699815	GCNT4	French	16	0,5
74679815	74779815	74729815	GCNT4	French	8	0,625
70526969	70626969	70576969	OGT	French	1	1
70556969	70656969	70606969	OGT	French	1	1
70586969	70686969	70636969	OGT	French	4	1
70616969	70716969	70666969	OGT	French	3	1
70646969	70746969	70696969	OGT	French	3	1
70766969	70866969	70816969	OGT	French	3	0,666666667
70796969	70896969	70846969	OGT	French	1	1
70946969	71046969	70996969	OGT	French	4	0,75
70976969	71076969	71026969	OGT	French	7	0,857142857
71006969	71106969	71056969	OGT	French	9	0,888888889
69041490	69141490	69091490	SIAT4B	French	7	0,571428571
44145707	44245707	44195707	SIAT6	French	18	0,611111111
72214592	72314592	72264592	SIAT7A_B	French	12	0,5
77337338	77437338	77387338	SIAT7C_E	French	9	0,666666667
77367338	77467338	77417338	SIAT7C_E	French	9	0,777777778
129381436	129481436	129431436	SIAT7D_F	French	10	0,5
129411436	129511436	129461436	SIAT7D_F	French	8	0,625
129441436	129541436	129491436	SIAT7D_F	French	9	0,555555556
129681436	129781436	129731436	SIAT7D_F	French	9	0,666666667
129711436	129811436	129761436	SIAT7D_F	French	10	0,8
129741436	129841436	129791436	SIAT7D_F	French	13	0,538461538
22367968	22467968	22417968	SIAT8A	French	8	0,625
22397968	22497968	22447968	SIAT8A	French	6	0,833333333
22427968	22527968	22477968	SIAT8A	French	5	0,8
22457968	22557968	22507968	SIAT8A	French	9	0,666666667
22487968	22587968	22537968	SIAT8A	French	9	0,666666667
22517968	22617968	22567968	SIAT8A	French	9	0,666666667
22547968	22647968	22597968	SIAT8A	French	9	0,666666667
53072681	53172681	53122681	SIAT8C	French	16	0,5
70047650	70147650	70097650	WBSCR17	French	16	0,5
70077650	70177650	70127650	WBSCR17	French	18	0,5
167982253	168082253	168032253	B3GALT1	Han	6	0,666666667
168522253	168622253	168572253	B3GALT1	Han	18	0,5
191172115	191272115	191222115	B3GALT2	Han	3	0,666666667
191412115	191512115	191462115	B3GALT2	Han	4	0,5
62000589	62100589	62050589	B3GNT2	Han	4	0,5
17637176	17737176	17687176	B3GNT3	Han	11	0,636363636
17667176	17767176	17717176	B3GNT3	Han	18	0,555555556
121221370	121321370	121271370	B3GNT4	Han	12	0,5
32707013	32807013	32757013	B4GALT1	Han	30	0,666666667
32737013	32837013	32787013	B4GALT1	Han	15	0,8
33187013	33287013	33237013	B4GALT1	Han	22	0,545454545
33217013	33317013	33267013	B4GALT1	Han	11	0,909090909
33247013	33347013	33297013	B4GALT1	Han	8	0,5
33669383	33769383	33719383	FUT10	Han	9	0,666666667
75525452	75625452	75575452	FUT11	Han	6	0,5
29952171	30052171	30002171	FUT12	Han	14	0,5
29982171	30082171	30032171	FUT12	Han	12	0,75
30012171	30112171	30062171	FUT12	Han	13	0,846153846
30042171	30142171	30092171	FUT12	Han	13	0,846153846
30072171	30172171	30122171	FUT12	Han	10	0,8
30102171	30202171	30152171	FUT12	Han	13	0,538461538
6102265	6202265	6152265	FUT5_6	Han	11	0,545454545
6132265	6232265	6182265	FUT5_6	Han	12	0,583333333
139104524	139204524	139154524	FUT7	Han	5	0,6
64968701	65068701	65018701	FUT8	Han	9	0,555555556
64998701	65098701	65048701	FUT8	Han	7	0,571428571
31240883	31340883	31290883	GALNT1	Han	24	0,5
31270883	31370883	31320883	GALNT1	Han	26	0,5
31390883	31490883	31440883	GALNT1	Han	19	0,578947368
31420883	31520883	31470883	GALNT1	Han	22	0,590909091
31450883	31550883	31500883	GALNT1	Han	24	0,541666667
153425529	153525529	153475529	GALNT10	Han	13	0,615384615
153455529	153555529	153505529	GALNT10	Han	18	0,666666667
153485529	153585529	153535529	GALNT10	Han	27	0,62962963
154519031	154619031	154569031	GALNT13	Han	15	0,533333333
154549031	154649031	154599031	GALNT13	Han	10	0,6
154579031	154679031	154629031	GALNT13	Han	9	0,555555556
154609031	154709031	154659031	GALNT13	Han	11	0,636363636
154639031	154739031	154689031	GALNT13	Han	11	0,727272727
154669031	154769031	154719031	GALNT13	Han	10	0,6
31286900	31386900	31336900	GALNT14	Han	41	0,512195122
31346900	31446900	31396900	GALNT14	Han	38	0,526315789
228070183	228170183	228120183	GALNT2	Han	6	0,5
228100183	228200183	228150183	GALNT2	Han	8	0,625
228400183	228500183	228450183	GALNT2	Han	42	0,595238095
228430183	228530183	228480183	GALNT2	Han	53	0,509433962
228460183	228560183	228510183	GALNT2	Han	50	0,56
88188598	88288598	88238598	GALNT4	Han	18	0,5
88218598	88318598	88268598	GALNT4	Han	20	0,6
88248598	88348598	88298598	GALNT4	Han	22	0,590909091
157432879	157532879	157482879	GALNT5	Han	8	0,5
157852879	157952879	157902879	GALNT5	Han	9	0,555555556
157882879	157982879	157932879	GALNT5	Han	9	0,888888889
157912879	158012879	157962879	GALNT5	Han	13	0,692307692
157942879	158042879	157992879	GALNT5	Han	15	0,6
157972879	158072879	158022879	GALNT5	Han	16	0,5625
158002879	158102879	158052879	GALNT5	Han	10	0,7
158032879	158132879	158082879	GALNT5	Han	8	0,875
158062879	158162879	158112879	GALNT5	Han	10	0,9
158092879	158192879	158142879	GALNT5	Han	11	0,727272727
158122879	158222879	158172879	GALNT5	Han	13	0,692307692
158152879	158252879	158202879	GALNT5	Han	12	0,75
158182879	158282879	158232879	GALNT5	Han	12	0,75
50361968	50461968	50411968	GALNT6	Han	16	0,5625
50391968	50491968	50441968	GALNT6	Han	13	0,538461538
172673751	172773751	172723751	GALNT7_17	Han	24	0,583333333
172703751	172803751	172753751	GALNT7_17	Han	25	0,52
172733751	172833751	172783751	GALNT7_17	Han	19	0,684210526
172763751	172863751	172813751	GALNT7_17	Han	15	0,666666667
172793751	172893751	172843751	GALNT7_17	Han	11	0,636363636
172823751	172923751	172873751	GALNT7_17	Han	11	0,636363636
173273751	173373751	173323751	GALNT7_17	Han	7	0,571428571
174113751	174213751	174163751	GALNT7_17	Han	12	0,583333333
174143751	174243751	174193751	GALNT7_17	Han	13	0,615384615
174173751	174273751	174223751	GALNT7_17	Han	12	0,666666667
174263751	174363751	174313751	GALNT7_17	Han	17	0,529411765
174293751	174393751	174343751	GALNT7_17	Han	24	0,5
174323751	174423751	174373751	GALNT7_17	Han	19	0,578947368
174353751	174453751	174403751	GALNT7_17	Han	15	0,6
174383751	174483751	174433751	GALNT7_17	Han	11	0,727272727
174413751	174513751	174463751	GALNT7_17	Han	10	0,7
174443751	174543751	174493751	GALNT7_17	Han	8	0,625
4423650	4523650	4473650	GALNT8	Han	16	0,5
130915942	131015942	130965942	GALNT9	Han	8	0,5
130945942	131045942	130995942	GALNT9	Han	7	0,571428571
130975942	131075942	131025942	GALNT9	Han	6	0,666666667
131005942	131105942	131055942	GALNT9	Han	5	0,8
131035942	131135942	131085942	GALNT9	Han	8	0,875
131065942	131165942	131115942	GALNT9	Han	8	0,75
131095942	131195942	131145942	GALNT9	Han	15	0,533333333
68457775	68557775	68507775	GALNTL1	Han	28	0,5
68487775	68587775	68537775	GALNTL1	Han	21	0,714285714
68517775	68617775	68567775	GALNTL1	Han	11	0,727272727
68547775	68647775	68597775	GALNTL1	Han	10	0,8
68577775	68677775	68627775	GALNTL1	Han	8	0,875
68607775	68707775	68657775	GALNTL1	Han	7	1
68637775	68737775	68687775	GALNTL1	Han	6	0,833333333
68667775	68767775	68717775	GALNTL1	Han	4	0,75
68907775	69007775	68957775	GALNTL1	Han	11	0,545454545
68937775	69037775	68987775	GALNTL1	Han	14	0,571428571
68967775	69067775	69017775	GALNTL1	Han	17	0,529411765
10716934	10816934	10766934	GCNT2	Han	12	0,5
10746934	10846934	10796934	GCNT2	Han	11	0,636363636
188575465	188675465	188625465	SIAT1	Han	23	0,52173913
188605465	188705465	188655465	SIAT1	Han	16	0,5
99965776	100065776	100015776	SIAT10	Han	11	0,545454545
99995776	100095776	100045776	SIAT10	Han	9	0,555555556
100025776	100125776	100075776	SIAT10	Han	5	0,6
100055776	100155776	100105776	SIAT10	Han	8	0,625
100085776	100185776	100135776	SIAT10	Han	11	0,545454545
69041490	69141490	69091490	SIAT4B	Han	6	0,5
69311490	69411490	69361490	SIAT4B	Han	15	0,533333333
126021995	126121995	126071995	SIAT4C	Han	28	0,5
126051995	126151995	126101995	SIAT4C	Han	36	0,583333333
43575707	43675707	43625707	SIAT6	Han	7	0,714285714
43605707	43705707	43655707	SIAT6	Han	11	0,818181818
43635707	43735707	43685707	SIAT6	Han	14	0,714285714
43665707	43765707	43715707	SIAT6	Han	14	0,571428571
75927338	76027338	75977338	SIAT7C_E	Han	16	0,625
75957338	76057338	76007338	SIAT7C_E	Han	18	0,611111111
75987338	76087338	76037338	SIAT7C_E	Han	15	0,6
76017338	76117338	76067338	SIAT7C_E	Han	16	0,625
76047338	76147338	76097338	SIAT7C_E	Han	10	0,5
76077338	76177338	76127338	SIAT7C_E	Han	12	0,583333333
76107338	76207338	76157338	SIAT7C_E	Han	10	0,5
76317338	76417338	76367338	SIAT7C_E	Han	42	0,571428571
76347338	76447338	76397338	SIAT7C_E	Han	42	0,523809524
76377338	76477338	76427338	SIAT7C_E	Han	42	0,547619048
77337338	77437338	77387338	SIAT7C_E	Han	7	0,714285714
77367338	77467338	77417338	SIAT7C_E	Han	8	0,875
77397338	77497338	77447338	SIAT7C_E	Han	18	0,5
129381436	129481436	129431436	SIAT7D_F	Han	10	0,6
129411436	129511436	129461436	SIAT7D_F	Han	9	0,666666667
129441436	129541436	129491436	SIAT7D_F	Han	10	0,5
22307968	22407968	22357968	SIAT8A	Han	22	0,545454545
22337968	22437968	22387968	SIAT8A	Han	14	0,571428571
22367968	22467968	22417968	SIAT8A	Han	10	0,7
22397968	22497968	22447968	SIAT8A	Han	8	0,875
22427968	22527968	22477968	SIAT8A	Han	6	0,666666667
22457968	22557968	22507968	SIAT8A	Han	7	0,571428571
22487968	22587968	22537968	SIAT8A	Han	6	0,5
22517968	22617968	22567968	SIAT8A	Han	8	0,5
22547968	22647968	22597968	SIAT8A	Han	8	0,625
22577968	22677968	22627968	SIAT8A	Han	8	0,75
22607968	22707968	22657968	SIAT8A	Han	8	0,875
22637968	22737968	22687968	SIAT8A	Han	10	0,5
22667968	22767968	22717968	SIAT8A	Han	20	0,5
53102681	53202681	53152681	SIAT8C	Han	24	0,5
53132681	53232681	53182681	SIAT8C	Han	28	0,607142857
53162681	53262681	53212681	SIAT8C	Han	28	0,5
99770916	99870916	99820916	SIAT8D	Han	4	0,75
99830916	99930916	99880916	SIAT8D	Han	5	0,6
99860916	99960916	99910916	SIAT8D	Han	5	0,6
17394449	17494449	17444449	SIAT8F	Han	26	0,538461538
17424449	17524449	17474449	SIAT8F	Han	30	0,566666667
17454449	17554449	17504449	SIAT8F	Han	17	0,647058824
17724449	17824449	17774449	SIAT8F	Han	22	0,5
17754449	17854449	17804449	SIAT8F	Han	18	0,555555556
17784449	17884449	17834449	SIAT8F	Han	12	0,5
17814449	17914449	17864449	SIAT8F	Han	5	0,8
70167650	70267650	70217650	WBSCR17	Han	16	0,5
167982253	168082253	168032253	B3GALT1	Hazara	11	0,545454545
191172115	191272115	191222115	B3GALT2	Hazara	6	0,833333333
191202115	191302115	191252115	B3GALT2	Hazara	6	0,5
191412115	191512115	191462115	B3GALT2	Hazara	5	0,6
191442115	191542115	191492115	B3GALT2	Hazara	4	0,5
61970589	62070589	62020589	B3GNT2	Hazara	7	0,571428571
62000589	62100589	62050589	B3GNT2	Hazara	8	0,625
184122970	184222970	184172970	B3GNT5	Hazara	14	0,5
32917013	33017013	32967013	B4GALT1	Hazara	24	0,625
32947013	33047013	32997013	B4GALT1	Hazara	29	0,620689655
32977013	33077013	33027013	B4GALT1	Hazara	31	0,580645161
7316187	7416187	7366187	C1GALT1	Hazara	32	0,65625
7346187	7446187	7396187	C1GALT1	Hazara	27	0,666666667
7376187	7476187	7426187	C1GALT1	Hazara	25	0,72
7406187	7506187	7456187	C1GALT1	Hazara	23	0,695652174
7436187	7536187	7486187	C1GALT1	Hazara	24	0,541666667
74925452	75025452	74975452	FUT11	Hazara	4	0,5
74955452	75055452	75005452	FUT11	Hazara	4	0,5
74985452	75085452	75035452	FUT11	Hazara	6	0,666666667
75015452	75115452	75065452	FUT11	Hazara	7	0,571428571
75525452	75625452	75575452	FUT11	Hazara	6	0,5
29862171	29962171	29912171	FUT12	Hazara	16	0,625
29892171	29992171	29942171	FUT12	Hazara	23	0,52173913
30072171	30172171	30122171	FUT12	Hazara	14	0,5
30522171	30622171	30572171	FUT12	Hazara	18	0,5
30582171	30682171	30632171	FUT12	Hazara	16	0,5
64968701	65068701	65018701	FUT8	Hazara	9	0,666666667
64998701	65098701	65048701	FUT8	Hazara	10	0,8
65028701	65128701	65078701	FUT8	Hazara	11	0,818181818
65058701	65158701	65108701	FUT8	Hazara	15	0,733333333
65088701	65188701	65138701	FUT8	Hazara	16	0,625
151544698	151644698	151594698	GALNT11_15	Hazara	2	1
151574698	151674698	151624698	GALNT11_15	Hazara	11	1
151604698	151704698	151654698	GALNT11_15	Hazara	14	0,928571429
151634698	151734698	151684698	GALNT11_15	Hazara	13	0,923076923
100962055	101062055	101012055	GALNT12	Hazara	14	0,5
228070183	228170183	228120183	GALNT2	Hazara	6	0,666666667
228100183	228200183	228150183	GALNT2	Hazara	8	0,625
228130183	228230183	228180183	GALNT2	Hazara	15	0,533333333
157432879	157532879	157482879	GALNT5	Hazara	8	1
157462879	157562879	157512879	GALNT5	Hazara	7	0,714285714
157492879	157592879	157542879	GALNT5	Hazara	13	0,538461538
157882879	157982879	157932879	GALNT5	Hazara	10	0,5
157912879	158012879	157962879	GALNT5	Hazara	14	0,571428571
157972879	158072879	158022879	GALNT5	Hazara	16	0,5
158152879	158252879	158202879	GALNT5	Hazara	15	0,6
158182879	158282879	158232879	GALNT5	Hazara	15	0,666666667
172793751	172893751	172843751	GALNT7_17	Hazara	12	0,666666667
172823751	172923751	172873751	GALNT7_17	Hazara	11	0,818181818
172853751	172953751	172903751	GALNT7_17	Hazara	12	0,916666667
172883751	172983751	172933751	GALNT7_17	Hazara	8	0,75
174353751	174453751	174403751	GALNT7_17	Hazara	15	0,533333333
174413751	174513751	174463751	GALNT7_17	Hazara	13	0,538461538
174443751	174543751	174493751	GALNT7_17	Hazara	12	0,5
174473751	174573751	174523751	GALNT7_17	Hazara	8	0,5
174503751	174603751	174553751	GALNT7_17	Hazara	10	0,5
10686934	10786934	10736934	GCNT2	Hazara	20	0,55
10716934	10816934	10766934	GCNT2	Hazara	16	0,6875
10746934	10846934	10796934	GCNT2	Hazara	12	0,666666667
70526969	70626969	70576969	OGT	Hazara	1	1
70556969	70656969	70606969	OGT	Hazara	1	1
70586969	70686969	70636969	OGT	Hazara	4	0,5
70796969	70896969	70846969	OGT	Hazara	2	0,5
70946969	71046969	70996969	OGT	Hazara	6	0,5
68651490	68751490	68701490	SIAT4B	Hazara	2	0,5
68771490	68871490	68821490	SIAT4B	Hazara	2	0,5
68801490	68901490	68851490	SIAT4B	Hazara	2	0,5
68831490	68931490	68881490	SIAT4B	Hazara	4	0,5
68981490	69081490	69031490	SIAT4B	Hazara	3	0,666666667
69011490	69111490	69061490	SIAT4B	Hazara	6	0,5
69041490	69141490	69091490	SIAT4B	Hazara	6	0,5
126021995	126121995	126071995	SIAT4C	Hazara	37	0,513513514
126051995	126151995	126101995	SIAT4C	Hazara	43	0,534883721
77367338	77467338	77417338	SIAT7C_E	Hazara	9	0,555555556
22427968	22527968	22477968	SIAT8A	Hazara	7	0,571428571
22457968	22557968	22507968	SIAT8A	Hazara	10	0,6
22487968	22587968	22537968	SIAT8A	Hazara	9	0,555555556
17784449	17884449	17834449	SIAT8F	Hazara	14	0,5
17844449	17944449	17894449	SIAT8F	Hazara	3	0,666666667
70137650	70237650	70187650	WBSCR17	Hazara	21	0,523809524
70167650	70267650	70217650	WBSCR17	Hazara	20	0,5
167982253	168082253	168032253	B3GALT1	Japanese	4	0,5
168522253	168622253	168572253	B3GALT1	Japanese	16	0,5
39458604	39558604	39508604	B3GALT5	Japanese	9	0,555555556
39488604	39588604	39538604	B3GALT5	Japanese	7	0,571428571
17577176	17677176	17627176	B3GNT3	Japanese	18	0,5
17607176	17707176	17657176	B3GNT3	Japanese	18	0,611111111
17637176	17737176	17687176	B3GNT3	Japanese	15	0,733333333
17667176	17767176	17717176	B3GNT3	Japanese	17	0,529411765
32707013	32807013	32757013	B4GALT1	Japanese	38	0,736842105
32737013	32837013	32787013	B4GALT1	Japanese	20	0,85
120103382	120203382	120153382	B4GALT4	Japanese	13	0,538461538
7316187	7416187	7366187	C1GALT1	Japanese	27	0,703703704
7346187	7446187	7396187	C1GALT1	Japanese	23	0,608695652
29982171	30082171	30032171	FUT12	Japanese	12	0,916666667
30012171	30112171	30062171	FUT12	Japanese	12	0,916666667
30042171	30142171	30092171	FUT12	Japanese	12	1
30072171	30172171	30122171	FUT12	Japanese	9	0,777777778
30102171	30202171	30152171	FUT12	Japanese	12	0,5
53971528	54071528	54021528	FUT1_2	Japanese	13	0,538461538
54001528	54101528	54051528	FUT1_2	Japanese	13	0,615384615
54031528	54131528	54081528	FUT1_2	Japanese	18	0,5
139104524	139204524	139154524	FUT7	Japanese	4	0,5
153155529	153255529	153205529	GALNT10	Japanese	11	0,636363636
153455529	153555529	153505529	GALNT10	Japanese	11	0,818181818
153485529	153585529	153535529	GALNT10	Japanese	19	0,736842105
153515529	153615529	153565529	GALNT10	Japanese	25	0,56
154279031	154379031	154329031	GALNT13	Japanese	20	0,5
154429031	154529031	154479031	GALNT13	Japanese	24	0,625
154459031	154559031	154509031	GALNT13	Japanese	18	0,611111111
154489031	154589031	154539031	GALNT13	Japanese	16	0,625
154519031	154619031	154569031	GALNT13	Japanese	14	0,5
154669031	154769031	154719031	GALNT13	Japanese	10	0,5
31286900	31386900	31336900	GALNT14	Japanese	39	0,512820513
228190183	228290183	228240183	GALNT2	Japanese	20	0,5
88218598	88318598	88268598	GALNT4	Japanese	18	0,5
157882879	157982879	157932879	GALNT5	Japanese	9	0,888888889
157912879	158012879	157962879	GALNT5	Japanese	14	0,928571429
157942879	158042879	157992879	GALNT5	Japanese	19	0,736842105
157972879	158072879	158022879	GALNT5	Japanese	24	0,791666667
158032879	158132879	158082879	GALNT5	Japanese	13	0,538461538
158122879	158222879	158172879	GALNT5	Japanese	11	0,636363636
158152879	158252879	158202879	GALNT5	Japanese	11	0,727272727
158182879	158282879	158232879	GALNT5	Japanese	11	0,818181818
50361968	50461968	50411968	GALNT6	Japanese	16	0,5
172853751	172953751	172903751	GALNT7_17	Japanese	9	0,555555556
172883751	172983751	172933751	GALNT7_17	Japanese	8	0,625
173993751	174093751	174043751	GALNT7_17	Japanese	14	0,5
174413751	174513751	174463751	GALNT7_17	Japanese	9	0,666666667
174443751	174543751	174493751	GALNT7_17	Japanese	9	0,666666667
174473751	174573751	174523751	GALNT7_17	Japanese	8	0,5
131575942	131675942	131625942	GALNT9	Japanese	12	0,583333333
68457775	68557775	68507775	GALNTL1	Japanese	29	0,517241379
68487775	68587775	68537775	GALNTL1	Japanese	22	0,636363636
68517775	68617775	68567775	GALNTL1	Japanese	12	0,583333333
68547775	68647775	68597775	GALNTL1	Japanese	10	0,6
68577775	68677775	68627775	GALNTL1	Japanese	8	0,75
68607775	68707775	68657775	GALNTL1	Japanese	7	1
68637775	68737775	68687775	GALNTL1	Japanese	8	0,875
68667775	68767775	68717775	GALNTL1	Japanese	6	0,833333333
68697775	68797775	68747775	GALNTL1	Japanese	9	0,666666667
68727775	68827775	68777775	GALNTL1	Japanese	15	0,533333333
10716934	10816934	10766934	GCNT2	Japanese	12	0,5
10746934	10846934	10796934	GCNT2	Japanese	11	0,636363636
74109815	74209815	74159815	GCNT4	Japanese	10	0,6
74619815	74719815	74669815	GCNT4	Japanese	17	0,529411765
74649815	74749815	74699815	GCNT4	Japanese	15	0,533333333
74679815	74779815	74729815	GCNT4	Japanese	7	0,571428571
100025776	100125776	100075776	SIAT10	Japanese	4	0,5
68621490	68721490	68671490	SIAT4B	Japanese	3	0,666666667
68651490	68751490	68701490	SIAT4B	Japanese	2	0,5
43605707	43705707	43655707	SIAT6	Japanese	11	0,727272727
43635707	43735707	43685707	SIAT6	Japanese	14	0,642857143
43665707	43765707	43715707	SIAT6	Japanese	14	0,571428571
72214592	72314592	72264592	SIAT7A_B	Japanese	10	0,5
76197338	76297338	76247338	SIAT7C_E	Japanese	22	0,636363636
76227338	76327338	76277338	SIAT7C_E	Japanese	29	0,724137931
76257338	76357338	76307338	SIAT7C_E	Japanese	29	0,793103448
76287338	76387338	76337338	SIAT7C_E	Japanese	36	0,583333333
76317338	76417338	76367338	SIAT7C_E	Japanese	37	0,567567568
76347338	76447338	76397338	SIAT7C_E	Japanese	38	0,631578947
76377338	76477338	76427338	SIAT7C_E	Japanese	37	0,567567568
76407338	76507338	76457338	SIAT7C_E	Japanese	25	0,6
77367338	77467338	77417338	SIAT7C_E	Japanese	8	0,5
129561436	129661436	129611436	SIAT7D_F	Japanese	12	0,5
22337968	22437968	22387968	SIAT8A	Japanese	12	0,583333333
22367968	22467968	22417968	SIAT8A	Japanese	8	0,75
22397968	22497968	22447968	SIAT8A	Japanese	5	1
22427968	22527968	22477968	SIAT8A	Japanese	4	1
22457968	22557968	22507968	SIAT8A	Japanese	7	1
22487968	22587968	22537968	SIAT8A	Japanese	6	1
22517968	22617968	22567968	SIAT8A	Japanese	9	0,777777778
22547968	22647968	22597968	SIAT8A	Japanese	9	0,777777778
22577968	22677968	22627968	SIAT8A	Japanese	9	0,777777778
22607968	22707968	22657968	SIAT8A	Japanese	9	0,888888889
22637968	22737968	22687968	SIAT8A	Japanese	11	0,636363636
53072681	53172681	53122681	SIAT8C	Japanese	15	0,533333333
53132681	53232681	53182681	SIAT8C	Japanese	28	0,607142857
53432681	53532681	53482681	SIAT8C	Japanese	26	0,5
99770916	99870916	99820916	SIAT8D	Japanese	5	0,8
99800916	99900916	99850916	SIAT8D	Japanese	6	0,5
