window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,upper
119937737	120037737	119987737	C1GALT1C1	Druze	11	0,545
119967737	120067737	120017737	C1GALT1C1	Druze	10	0,600
33429383	33529383	33479383	FUT10	Druze	13	0,462
33459383	33559383	33509383	FUT10	Druze	15	0,800
33489383	33589383	33539383	FUT10	Druze	15	0,800
33519383	33619383	33569383	FUT10	Druze	14	0,571
93573691	93673691	93623691	FUT4	Druze	16	0,500
93603691	93703691	93653691	FUT4	Druze	21	0,619
93633691	93733691	93683691	FUT4	Druze	24	0,583
93663691	93763691	93713691	FUT4	Druze	22	0,455
139074524	139174524	139124524	FUT7	Druze	6	0,500
64938701	65038701	64988701	FUT8	Druze	12	0,500
64968701	65068701	65018701	FUT8	Druze	6	0,500
64998701	65098701	65048701	FUT8	Druze	9	0,444
151514698	151614698	151564698	GALNT11_15	Druze	1	1,000
31136900	31236900	31186900	GALNT14	Druze	30	0,500
166246007	166346007	166296007	GALNT3	Druze	8	0,625
166276007	166376007	166326007	GALNT3	Druze	9	0,444
50091968	50191968	50141968	GALNT6	Druze	13	0,462
173183751	173283751	173233751	GALNT7_17	Druze	21	0,476
173213751	173313751	173263751	GALNT7_17	Druze	16	0,563
173243751	173343751	173293751	GALNT7_17	Druze	12	0,500
173273751	173373751	173323751	GALNT7_17	Druze	9	0,556
173303751	173403751	173353751	GALNT7_17	Druze	10	0,700
173333751	173433751	173383751	GALNT7_17	Druze	14	0,714
173363751	173463751	173413751	GALNT7_17	Druze	13	0,769
173393751	173493751	173443751	GALNT7_17	Druze	15	0,533
173663751	173763751	173713751	GALNT7_17	Druze	13	0,538
173693751	173793751	173743751	GALNT7_17	Druze	13	0,615
173723751	173823751	173773751	GALNT7_17	Druze	12	0,750
173753751	173853751	173803751	GALNT7_17	Druze	16	0,500
173843751	173943751	173893751	GALNT7_17	Druze	21	0,524
173873751	173973751	173923751	GALNT7_17	Druze	14	0,571
174503751	174603751	174553751	GALNT7_17	Druze	9	0,556
174533751	174633751	174583751	GALNT7_17	Druze	9	0,889
174563751	174663751	174613751	GALNT7_17	Druze	13	0,846
174593751	174693751	174643751	GALNT7_17	Druze	19	0,474
131185942	131285942	131235942	GALNT9	Druze	27	0,444
131215942	131315942	131265942	GALNT9	Druze	20	0,500
131245942	131345942	131295942	GALNT9	Druze	15	0,533
131695942	131795942	131745942	GALNT9	Druze	14	0,571
74559815	74659815	74609815	GCNT4	Druze	9	0,444
70316969	70416969	70366969	OGT	Druze	11	0,455
99605776	99705776	99655776	SIAT10	Druze	20	0,450
68771490	68871490	68821490	SIAT4B	Druze	2	0,500
68801490	68901490	68851490	SIAT4B	Druze	2	0,500
43575707	43675707	43625707	SIAT6	Druze	7	0,714
43605707	43705707	43655707	SIAT6	Druze	11	0,818
43635707	43735707	43685707	SIAT6	Druze	14	0,786
43665707	43765707	43715707	SIAT6	Druze	14	0,643
71884592	71984592	71934592	SIAT7A_B	Druze	9	0,556
71944592	72044592	71994592	SIAT7A_B	Druze	11	0,455
129471436	129571436	129521436	SIAT7D_F	Druze	13	0,462
129501436	129601436	129551436	SIAT7D_F	Druze	17	0,471
129561436	129661436	129611436	SIAT7D_F	Druze	19	0,474
100340916	100440916	100390916	SIAT8D	Druze	10	0,500
100370916	100470916	100420916	SIAT8D	Druze	9	0,444
100400916	100500916	100450916	SIAT8D	Druze	6	0,500
100430916	100530916	100480916	SIAT8D	Druze	6	0,500
100460916	100560916	100510916	SIAT8D	Druze	7	0,571
100490916	100590916	100540916	SIAT8D	Druze	9	0,667
100520916	100620916	100570916	SIAT8D	Druze	13	0,615
42714475	42814475	42764475	SIAT8E	Druze	6	0,667
42744475	42844475	42794475	SIAT8E	Druze	13	0,769
42774475	42874475	42824475	SIAT8E	Druze	15	0,867
42804475	42904475	42854475	SIAT8E	Druze	18	0,667
42834475	42934475	42884475	SIAT8E	Druze	13	0,462
86182499	86282499	86232499	SIAT9	Druze	20	0,450
86212499	86312499	86262499	SIAT9	Druze	21	0,667
86242499	86342499	86292499	SIAT9	Druze	21	0,762
86272499	86372499	86322499	SIAT9	Druze	21	0,762
39518604	39618604	39568604	B3GALT5	French	8	0,625
39548604	39648604	39598604	B3GALT5	French	15	0,600
39578604	39678604	39628604	B3GALT5	French	15	0,467
65771040	65871040	65821040	B3GNT1	French	9	0,444
65801040	65901040	65851040	B3GNT1	French	9	0,556
65831040	65931040	65881040	B3GNT1	French	5	0,800
65861040	65961040	65911040	B3GNT1	French	7	0,714
65891040	65991040	65941040	B3GNT1	French	6	0,667
66041040	66141040	66091040	B3GNT1	French	12	0,667
66071040	66171040	66121040	B3GNT1	French	11	0,727
66101040	66201040	66151040	B3GNT1	French	4	0,500
62150589	62250589	62200589	B3GNT2	French	7	0,857
62180589	62280589	62230589	B3GNT2	French	7	0,857
120891370	120991370	120941370	B3GNT4	French	9	0,444
120921370	121021370	120971370	B3GNT4	French	7	0,571
120951370	121051370	121001370	B3GNT4	French	6	0,667
121101370	121201370	121151370	B3GNT4	French	7	0,571
121131370	121231370	121181370	B3GNT4	French	12	0,500
121521370	121621370	121571370	B3GNT4	French	11	0,455
33097013	33197013	33147013	B4GALT1	French	24	0,458
33127013	33227013	33177013	B4GALT1	French	24	0,542
120223382	120323382	120273382	B4GALT4	French	15	0,467
119877737	119977737	119927737	C1GALT1C1	French	4	0,750
119907737	120007737	119957737	C1GALT1C1	French	8	0,500
119967737	120067737	120017737	C1GALT1C1	French	11	0,455
33009383	33109383	33059383	FUT10	French	6	0,500
33039383	33139383	33089383	FUT10	French	5	0,600
33429383	33529383	33479383	FUT10	French	13	0,462
33459383	33559383	33509383	FUT10	French	15	0,800
33489383	33589383	33539383	FUT10	French	15	0,933
33519383	33619383	33569383	FUT10	French	14	0,929
33549383	33649383	33599383	FUT10	French	9	0,889
33579383	33679383	33629383	FUT10	French	8	0,875
33609383	33709383	33659383	FUT10	French	9	0,778
33639383	33739383	33689383	FUT10	French	8	0,750
33669383	33769383	33719383	FUT10	French	9	0,556
33699383	33799383	33749383	FUT10	French	8	0,500
30282171	30382171	30332171	FUT12	French	9	0,556
30312171	30412171	30362171	FUT12	French	7	0,571
30342171	30442171	30392171	FUT12	French	6	0,500
53851528	53951528	53901528	FUT1_2	French	23	0,478
53881528	53981528	53931528	FUT1_2	French	24	0,458
54271528	54371528	54321528	FUT1_2	French	19	0,526
93573691	93673691	93623691	FUT4	French	12	0,750
93603691	93703691	93653691	FUT4	French	19	0,632
93633691	93733691	93683691	FUT4	French	22	0,636
93663691	93763691	93713691	FUT4	French	21	0,524
93693691	93793691	93743691	FUT4	French	19	0,474
93843691	93943691	93893691	FUT4	French	18	0,444
65208701	65308701	65258701	FUT8	French	10	0,500
65238701	65338701	65288701	FUT8	French	14	0,500
65268701	65368701	65318701	FUT8	French	24	0,458
31480883	31580883	31530883	GALNT1	French	23	0,478
31510883	31610883	31560883	GALNT1	French	20	0,650
31540883	31640883	31590883	GALNT1	French	19	0,526
100692055	100792055	100742055	GALNT12	French	22	0,455
155149031	155249031	155199031	GALNT13	French	21	0,476
155179031	155279031	155229031	GALNT13	French	22	0,500
31136900	31236900	31186900	GALNT14	French	29	0,483
11816012	11916012	11866012	GALNT18	French	13	0,538
166246007	166346007	166296007	GALNT3	French	7	0,714
166276007	166376007	166326007	GALNT3	French	8	0,625
172913751	173013751	172963751	GALNT7_17	French	13	0,462
172973751	173073751	173023751	GALNT7_17	French	18	0,444
173033751	173133751	173083751	GALNT7_17	French	18	0,556
173063751	173163751	173113751	GALNT7_17	French	22	0,455
173123751	173223751	173173751	GALNT7_17	French	29	0,448
173153751	173253751	173203751	GALNT7_17	French	26	0,462
173183751	173283751	173233751	GALNT7_17	French	20	0,600
173213751	173313751	173263751	GALNT7_17	French	15	0,667
173243751	173343751	173293751	GALNT7_17	French	11	0,636
173273751	173373751	173323751	GALNT7_17	French	8	0,625
173303751	173403751	173353751	GALNT7_17	French	9	0,778
173333751	173433751	173383751	GALNT7_17	French	13	0,462
173723751	173823751	173773751	GALNT7_17	French	11	0,455
174173751	174273751	174223751	GALNT7_17	French	12	0,500
130855942	130955942	130905942	GALNT9	French	10	0,600
68577775	68677775	68627775	GALNTL1	French	9	0,444
10716934	10816934	10766934	GCNT2	French	9	0,444
57654828	57754828	57704828	GCNT3	French	33	0,455
57684828	57784828	57734828	GCNT3	French	23	0,478
100115776	100215776	100165776	SIAT10	French	11	0,455
68771490	68871490	68821490	SIAT4B	French	2	0,500
68801490	68901490	68851490	SIAT4B	French	2	0,500
69071490	69171490	69121490	SIAT4B	French	10	0,600
69101490	69201490	69151490	SIAT4B	French	12	0,583
69131490	69231490	69181490	SIAT4B	French	12	0,583
69191490	69291490	69241490	SIAT4B	French	18	0,500
69221490	69321490	69271490	SIAT4B	French	24	0,500
43575707	43675707	43625707	SIAT6	French	7	0,714
43605707	43705707	43655707	SIAT6	French	11	0,818
43635707	43735707	43685707	SIAT6	French	14	0,571
77067338	77167338	77117338	SIAT7C_E	French	16	0,500
77097338	77197338	77147338	SIAT7C_E	French	14	0,571
77127338	77227338	77177338	SIAT7C_E	French	12	0,500
129441436	129541436	129491436	SIAT7D_F	French	9	0,444
129471436	129571436	129521436	SIAT7D_F	French	13	0,615
129501436	129601436	129551436	SIAT7D_F	French	16	0,625
129531436	129631436	129581436	SIAT7D_F	French	17	0,471
129561436	129661436	129611436	SIAT7D_F	French	18	0,444
99980916	100080916	100030916	SIAT8D	French	16	0,563
42744475	42844475	42794475	SIAT8E	French	13	0,538
42774475	42874475	42824475	SIAT8E	French	15	0,667
42804475	42904475	42854475	SIAT8E	French	18	0,556
42834475	42934475	42884475	SIAT8E	French	13	0,462
42894475	42994475	42944475	SIAT8E	French	11	0,455
86212499	86312499	86262499	SIAT9	French	22	0,500
86242499	86342499	86292499	SIAT9	French	22	0,545
86272499	86372499	86322499	SIAT9	French	22	0,591
191112115	191212115	191162115	B3GALT2	Han	13	0,462
191142115	191242115	191192115	B3GALT2	Han	10	0,500
191202115	191302115	191252115	B3GALT2	Han	4	0,500
191232115	191332115	191282115	B3GALT2	Han	3	0,667
191262115	191362115	191312115	B3GALT2	Han	3	0,667
191292115	191392115	191342115	B3GALT2	Han	2	1,000
191322115	191422115	191372115	B3GALT2	Han	4	0,750
191352115	191452115	191402115	B3GALT2	Han	6	0,500
191382115	191482115	191432115	B3GALT2	Han	7	0,571
191412115	191512115	191462115	B3GALT2	Han	4	0,500
191442115	191542115	191492115	B3GALT2	Han	2	1,000
191472115	191572115	191522115	B3GALT2	Han	5	0,600
191502115	191602115	191552115	B3GALT2	Han	6	0,667
191532115	191632115	191582115	B3GALT2	Han	6	0,667
191562115	191662115	191612115	B3GALT2	Han	7	0,857
191592115	191692115	191642115	B3GALT2	Han	7	0,571
65561040	65661040	65611040	B3GNT1	Han	10	0,500
65591040	65691040	65641040	B3GNT1	Han	9	0,556
65621040	65721040	65671040	B3GNT1	Han	9	0,444
65831040	65931040	65881040	B3GNT1	Han	5	0,600
65891040	65991040	65941040	B3GNT1	Han	6	0,500
66041040	66141040	66091040	B3GNT1	Han	13	0,462
66071040	66171040	66121040	B3GNT1	Han	11	0,545
120921370	121021370	120971370	B3GNT4	Han	6	0,500
120951370	121051370	121001370	B3GNT4	Han	5	0,600
121371370	121471370	121421370	B3GNT4	Han	3	0,667
121401370	121501370	121451370	B3GNT4	Han	4	0,750
121491370	121591370	121541370	B3GNT4	Han	9	0,556
121521370	121621370	121571370	B3GNT4	Han	9	0,667
121551370	121651370	121601370	B3GNT4	Han	9	0,889
121581370	121681370	121631370	B3GNT4	Han	5	0,800
184182970	184282970	184232970	B3GNT5	Han	9	0,444
184212970	184312970	184262970	B3GNT5	Han	12	0,500
184242970	184342970	184292970	B3GNT5	Han	18	0,500
184782970	184882970	184832970	B3GNT5	Han	17	0,471
76684680	76784680	76734680	B3GNT6	Han	9	0,444
76744680	76844680	76794680	B3GNT6	Han	6	0,667
33097013	33197013	33147013	B4GALT1	Han	24	0,500
119517737	119617737	119567737	C1GALT1C1	Han	6	0,500
119847737	119947737	119897737	C1GALT1C1	Han	3	0,667
53611528	53711528	53661528	FUT1_2	Han	7	0,571
53641528	53741528	53691528	FUT1_2	Han	5	0,600
53671528	53771528	53721528	FUT1_2	Han	11	0,455
45739454	45839454	45789454	FUT13	Han	20	0,600
45769454	45869454	45819454	FUT13	Han	14	0,643
45799454	45899454	45849454	FUT13	Han	12	0,500
94113691	94213691	94163691	FUT4	Han	9	0,556
94143691	94243691	94193691	FUT4	Han	11	0,455
94173691	94273691	94223691	FUT4	Han	9	0,556
31870883	31970883	31920883	GALNT1	Han	9	0,444
100872055	100972055	100922055	GALNT12	Han	12	0,583
100902055	101002055	100952055	GALNT12	Han	10	0,700
100932055	101032055	100982055	GALNT12	Han	10	0,600
100962055	101062055	101012055	GALNT12	Han	10	0,500
155329031	155429031	155379031	GALNT13	Han	20	0,500
30986900	31086900	31036900	GALNT14	Han	22	0,455
31016900	31116900	31066900	GALNT14	Han	32	0,563
31046900	31146900	31096900	GALNT14	Han	35	0,486
10856012	10956012	10906012	GALNT18	Han	17	0,529
172643751	172743751	172693751	GALNT7_17	Han	19	0,526
172703751	172803751	172753751	GALNT7_17	Han	25	0,480
174473751	174573751	174523751	GALNT7_17	Han	4	0,500
174503751	174603751	174553751	GALNT7_17	Han	6	0,667
174533751	174633751	174583751	GALNT7_17	Han	9	0,444
78173569	78273569	78223569	GCNT1	Han	15	0,533
57294828	57394828	57344828	GCNT3	Han	36	0,444
57774828	57874828	57824828	GCNT3	Han	20	0,550
57804828	57904828	57854828	GCNT3	Han	16	0,875
57834828	57934828	57884828	GCNT3	Han	21	0,619
57864828	57964828	57914828	GCNT3	Han	26	0,462
70856969	70956969	70906969	OGT	Han	1	1,000
70886969	70986969	70936969	OGT	Han	1	1,000
134291015	134391015	134341015	SIAT4A	Han	41	0,512
68771490	68871490	68821490	SIAT4B	Han	2	0,500
68801490	68901490	68851490	SIAT4B	Han	2	0,500
69011490	69111490	69061490	SIAT4B	Han	6	0,500
69041490	69141490	69091490	SIAT4B	Han	6	0,500
69071490	69171490	69121490	SIAT4B	Han	9	0,444
71674592	71774592	71724592	SIAT7A_B	Han	13	0,462
71704592	71804592	71754592	SIAT7A_B	Han	14	0,786
71734592	71834592	71784592	SIAT7A_B	Han	19	0,526
71884592	71984592	71934592	SIAT7A_B	Han	9	0,556
72244592	72344592	72294592	SIAT7A_B	Han	12	0,500
72424592	72524592	72474592	SIAT7A_B	Han	38	0,474
129921436	130021436	129971436	SIAT7D_F	Han	13	0,538
100310916	100410916	100360916	SIAT8D	Han	9	0,444
100370916	100470916	100420916	SIAT8D	Han	9	0,444
17364449	17464449	17414449	SIAT8F	Han	38	0,447
85882499	85982499	85932499	SIAT9	Han	29	0,483
85912499	86012499	85962499	SIAT9	Han	23	0,522
70557650	70657650	70607650	WBSCR17	Han	20	0,450
70857650	70957650	70907650	WBSCR17	Han	13	0,462
71067650	71167650	71117650	WBSCR17	Han	19	0,474
191262115	191362115	191312115	B3GALT2	Hazara	4	0,500
191292115	191392115	191342115	B3GALT2	Hazara	3	0,667
191322115	191422115	191372115	B3GALT2	Hazara	4	0,750
191352115	191452115	191402115	B3GALT2	Hazara	6	0,500
191382115	191482115	191432115	B3GALT2	Hazara	8	0,500
191442115	191542115	191492115	B3GALT2	Hazara	4	0,500
191472115	191572115	191522115	B3GALT2	Hazara	7	0,571
191532115	191632115	191582115	B3GALT2	Hazara	6	0,500
65561040	65661040	65611040	B3GNT1	Hazara	10	0,500
120891370	120991370	120941370	B3GNT4	Hazara	9	0,444
120921370	121021370	120971370	B3GNT4	Hazara	7	0,571
120951370	121051370	121001370	B3GNT4	Hazara	6	0,500
121251370	121351370	121301370	B3GNT4	Hazara	6	0,500
121281370	121381370	121331370	B3GNT4	Hazara	9	0,556
121311370	121411370	121361370	B3GNT4	Hazara	8	0,500
121371370	121471370	121421370	B3GNT4	Hazara	3	0,667
121401370	121501370	121451370	B3GNT4	Hazara	4	0,500
121431370	121531370	121481370	B3GNT4	Hazara	6	0,500
121491370	121591370	121541370	B3GNT4	Hazara	10	0,600
121521370	121621370	121571370	B3GNT4	Hazara	11	0,455
184092970	184192970	184142970	B3GNT5	Hazara	11	0,545
184122970	184222970	184172970	B3GNT5	Hazara	14	0,500
184152970	184252970	184202970	B3GNT5	Hazara	11	0,545
76234680	76334680	76284680	B3GNT6	Hazara	9	0,667
76264680	76364680	76314680	B3GNT6	Hazara	7	0,714
76294680	76394680	76344680	B3GNT6	Hazara	9	0,444
119577737	119677737	119627737	C1GALT1C1	Hazara	8	0,500
119607737	119707737	119657737	C1GALT1C1	Hazara	11	0,455
119637737	119737737	119687737	C1GALT1C1	Hazara	13	0,462
33159383	33259383	33209383	FUT10	Hazara	14	0,500
33189383	33289383	33239383	FUT10	Hazara	11	0,545
33219383	33319383	33269383	FUT10	Hazara	15	0,467
33309383	33409383	33359383	FUT10	Hazara	15	0,533
33339383	33439383	33389383	FUT10	Hazara	15	0,600
33369383	33469383	33419383	FUT10	Hazara	13	0,615
33399383	33499383	33449383	FUT10	Hazara	12	0,667
33429383	33529383	33479383	FUT10	Hazara	11	0,636
33459383	33559383	33509383	FUT10	Hazara	13	0,692
33489383	33589383	33539383	FUT10	Hazara	15	0,667
33519383	33619383	33569383	FUT10	Hazara	14	0,786
33549383	33649383	33599383	FUT10	Hazara	9	0,889
33579383	33679383	33629383	FUT10	Hazara	8	0,875
33609383	33709383	33659383	FUT10	Hazara	9	0,667
33639383	33739383	33689383	FUT10	Hazara	8	0,625
33669383	33769383	33719383	FUT10	Hazara	9	0,667
75495452	75595452	75545452	FUT11	Hazara	8	0,500
75525452	75625452	75575452	FUT11	Hazara	6	0,500
54271528	54371528	54321528	FUT1_2	Hazara	19	0,526
45499454	45599454	45549454	FUT13	Hazara	23	0,478
45739454	45839454	45789454	FUT13	Hazara	20	0,600
45769454	45869454	45819454	FUT13	Hazara	17	0,588
45799454	45899454	45849454	FUT13	Hazara	15	0,467
94233691	94333691	94283691	FUT4	Hazara	8	0,625
65268701	65368701	65318701	FUT8	Hazara	24	0,500
65298701	65398701	65348701	FUT8	Hazara	28	0,464
153185529	153285529	153235529	GALNT10	Hazara	13	0,538
153215529	153315529	153265529	GALNT10	Hazara	17	0,471
153425529	153525529	153475529	GALNT10	Hazara	15	0,467
10856012	10956012	10906012	GALNT18	Hazara	18	0,444
166246007	166346007	166296007	GALNT3	Hazara	8	0,500
166276007	166376007	166326007	GALNT3	Hazara	9	0,444
50091968	50191968	50141968	GALNT6	Hazara	13	0,462
50121968	50221968	50171968	GALNT6	Hazara	15	0,533
173213751	173313751	173263751	GALNT7_17	Hazara	14	0,500
174533751	174633751	174583751	GALNT7_17	Hazara	10	0,700
174563751	174663751	174613751	GALNT7_17	Hazara	14	0,714
131695942	131795942	131745942	GALNT9	Hazara	13	0,615
74559815	74659815	74609815	GCNT4	Hazara	9	0,444
70316969	70416969	70366969	OGT	Hazara	10	0,500
99875776	99975776	99925776	SIAT10	Hazara	13	0,615
99905776	100005776	99955776	SIAT10	Hazara	18	0,500
99935776	100035776	99985776	SIAT10	Hazara	17	0,529
86272499	86372499	86322499	SIAT9	Hazara	22	0,455
191142115	191242115	191192115	B3GALT2	Japanese	7	0,571
191202115	191302115	191252115	B3GALT2	Japanese	3	1,000
191232115	191332115	191282115	B3GALT2	Japanese	3	1,000
191262115	191362115	191312115	B3GALT2	Japanese	3	1,000
191292115	191392115	191342115	B3GALT2	Japanese	2	1,000
191322115	191422115	191372115	B3GALT2	Japanese	4	1,000
191352115	191452115	191402115	B3GALT2	Japanese	4	1,000
191382115	191482115	191432115	B3GALT2	Japanese	5	1,000
191412115	191512115	191462115	B3GALT2	Japanese	2	1,000
191442115	191542115	191492115	B3GALT2	Japanese	2	1,000
191472115	191572115	191522115	B3GALT2	Japanese	5	1,000
191502115	191602115	191552115	B3GALT2	Japanese	6	1,000
191532115	191632115	191582115	B3GALT2	Japanese	6	1,000
191562115	191662115	191612115	B3GALT2	Japanese	7	0,857
191592115	191692115	191642115	B3GALT2	Japanese	7	0,714
39548604	39648604	39598604	B3GALT5	Japanese	11	0,636
39578604	39678604	39628604	B3GALT5	Japanese	11	0,636
39698604	39798604	39748604	B3GALT5	Japanese	13	0,615
66041040	66141040	66091040	B3GNT1	Japanese	13	0,462
66071040	66171040	66121040	B3GNT1	Japanese	11	0,545
120861370	120961370	120911370	B3GNT4	Japanese	10	0,500
121251370	121351370	121301370	B3GNT4	Japanese	4	0,750
121281370	121381370	121331370	B3GNT4	Japanese	7	0,714
121311370	121411370	121361370	B3GNT4	Japanese	7	0,714
121341370	121441370	121391370	B3GNT4	Japanese	6	0,667
121371370	121471370	121421370	B3GNT4	Japanese	3	1,000
121401370	121501370	121451370	B3GNT4	Japanese	4	0,750
121431370	121531370	121481370	B3GNT4	Japanese	5	0,600
121551370	121651370	121601370	B3GNT4	Japanese	9	0,556
121581370	121681370	121631370	B3GNT4	Japanese	5	0,800
76114680	76214680	76164680	B3GNT6	Japanese	21	0,524
76144680	76244680	76194680	B3GNT6	Japanese	20	0,450
76684680	76784680	76734680	B3GNT6	Japanese	9	0,444
76744680	76844680	76794680	B3GNT6	Japanese	6	0,667
7466187	7566187	7516187	C1GALT1	Japanese	18	0,500
7496187	7596187	7546187	C1GALT1	Japanese	20	0,650
7526187	7626187	7576187	C1GALT1	Japanese	17	0,765
33459383	33559383	33509383	FUT10	Japanese	13	0,538
33489383	33589383	33539383	FUT10	Japanese	15	0,467
33519383	33619383	33569383	FUT10	Japanese	14	0,500
45739454	45839454	45789454	FUT13	Japanese	20	0,600
45769454	45869454	45819454	FUT13	Japanese	13	0,615
45799454	45899454	45849454	FUT13	Japanese	11	0,455
93813691	93913691	93863691	FUT4	Japanese	18	0,444
93843691	93943691	93893691	FUT4	Japanese	16	0,500
5652265	5752265	5702265	FUT5_6	Japanese	8	0,500
153935529	154035529	153985529	GALNT10	Japanese	18	0,444
153995529	154095529	154045529	GALNT10	Japanese	16	0,500
100902055	101002055	100952055	GALNT12	Japanese	14	0,571
100932055	101032055	100982055	GALNT12	Japanese	12	0,583
100962055	101062055	101012055	GALNT12	Japanese	12	0,500
172583751	172683751	172633751	GALNT7_17	Japanese	11	0,545
172613751	172713751	172663751	GALNT7_17	Japanese	9	0,889
172643751	172743751	172693751	GALNT7_17	Japanese	12	0,833
172673751	172773751	172723751	GALNT7_17	Japanese	10	0,700
173033751	173133751	173083751	GALNT7_17	Japanese	20	0,500
173843751	173943751	173893751	GALNT7_17	Japanese	19	0,474
173873751	173973751	173923751	GALNT7_17	Japanese	13	0,538
4663650	4763650	4713650	GALNT8	Japanese	20	0,500
131215942	131315942	131265942	GALNT9	Japanese	18	0,444
131245942	131345942	131295942	GALNT9	Japanese	13	0,462
78143569	78243569	78193569	GCNT1	Japanese	22	0,500
78173569	78273569	78223569	GCNT1	Japanese	15	0,533
70676969	70776969	70726969	OGT	Japanese	4	0,500
134651015	134751015	134701015	SIAT4A	Japanese	58	0,466
134681015	134781015	134731015	SIAT4A	Japanese	62	0,516
69161490	69261490	69211490	SIAT4B	Japanese	14	0,500
71674592	71774592	71724592	SIAT7A_B	Japanese	12	0,500
129711436	129811436	129761436	SIAT7D_F	Japanese	13	0,462
130011436	130111436	130061436	SIAT7D_F	Japanese	15	0,467
53222681	53322681	53272681	SIAT8C	Japanese	32	0,625
53252681	53352681	53302681	SIAT8C	Japanese	39	0,538
53282681	53382681	53332681	SIAT8C	Japanese	47	0,532
53372681	53472681	53422681	SIAT8C	Japanese	25	0,520
99980916	100080916	100030916	SIAT8D	Japanese	15	0,533
42744475	42844475	42794475	SIAT8E	Japanese	11	0,455
17634449	17734449	17684449	SIAT8F	Japanese	22	0,500
17664449	17764449	17714449	SIAT8F	Japanese	18	0,444
17694449	17794449	17744449	SIAT8F	Japanese	20	0,450
17844449	17944449	17894449	SIAT8F	Japanese	2	0,500
85882499	85982499	85932499	SIAT9	Japanese	27	0,481
85912499	86012499	85962499	SIAT9	Japanese	22	0,591
69837650	69937650	69887650	WBSCR17	Japanese	29	0,517
69867650	69967650	69917650	WBSCR17	Japanese	25	0,600
70497650	70597650	70547650	WBSCR17	Japanese	21	0,476
191202115	191302115	191252115	B3GALT2	Kalash	5	0,600
191232115	191332115	191282115	B3GALT2	Kalash	5	0,600
191262115	191362115	191312115	B3GALT2	Kalash	4	0,750
191292115	191392115	191342115	B3GALT2	Kalash	3	0,667
191322115	191422115	191372115	B3GALT2	Kalash	4	1,000
191352115	191452115	191402115	B3GALT2	Kalash	5	0,800
191382115	191482115	191432115	B3GALT2	Kalash	7	0,714
191412115	191512115	191462115	B3GALT2	Kalash	4	0,500
191442115	191542115	191492115	B3GALT2	Kalash	4	0,500
191472115	191572115	191522115	B3GALT2	Kalash	8	0,625
191502115	191602115	191552115	B3GALT2	Kalash	8	0,625
191532115	191632115	191582115	B3GALT2	Kalash	7	0,571
120951370	121051370	121001370	B3GNT4	Kalash	6	0,500
76354680	76454680	76404680	B3GNT6	Kalash	11	0,455
33097013	33197013	33147013	B4GALT1	Kalash	22	0,455
159011585	159111585	159061585	B4GALT3	Kalash	26	0,577
159041585	159141585	159091585	B4GALT3	Kalash	26	0,654
159071585	159171585	159121585	B4GALT3	Kalash	21	0,571
119247737	119347737	119297737	C1GALT1C1	Kalash	15	0,467
119607737	119707737	119657737	C1GALT1C1	Kalash	10	0,600
119637737	119737737	119687737	C1GALT1C1	Kalash	13	0,538
119667737	119767737	119717737	C1GALT1C1	Kalash	21	0,476
119877737	119977737	119927737	C1GALT1C1	Kalash	4	0,500
33039383	33139383	33089383	FUT10	Kalash	5	0,600
33459383	33559383	33509383	FUT10	Kalash	15	0,467
33489383	33589383	33539383	FUT10	Kalash	14	0,714
33519383	33619383	33569383	FUT10	Kalash	13	0,923
33549383	33649383	33599383	FUT10	Kalash	8	1,000
33579383	33679383	33629383	FUT10	Kalash	7	1,000
33609383	33709383	33659383	FUT10	Kalash	9	0,889
33639383	33739383	33689383	FUT10	Kalash	8	0,875
33669383	33769383	33719383	FUT10	Kalash	9	0,889
33699383	33799383	33749383	FUT10	Kalash	8	0,625
33729383	33829383	33779383	FUT10	Kalash	8	0,500
74985452	75085452	75035452	FUT11	Kalash	2	0,500
30072171	30172171	30122171	FUT12	Kalash	11	0,455
30102171	30202171	30152171	FUT12	Kalash	14	0,500
30132171	30232171	30182171	FUT12	Kalash	10	0,600
30222171	30322171	30272171	FUT12	Kalash	5	0,600
30252171	30352171	30302171	FUT12	Kalash	4	0,750
30282171	30382171	30332171	FUT12	Kalash	5	1,000
30312171	30412171	30362171	FUT12	Kalash	5	0,800
30342171	30442171	30392171	FUT12	Kalash	5	0,600
45739454	45839454	45789454	FUT13	Kalash	20	0,550
45799454	45899454	45849454	FUT13	Kalash	13	0,538
93843691	93943691	93893691	FUT4	Kalash	18	0,444
64938701	65038701	64988701	FUT8	Kalash	11	0,545
64968701	65068701	65018701	FUT8	Kalash	5	0,600
64998701	65098701	65048701	FUT8	Kalash	8	0,500
65088701	65188701	65138701	FUT8	Kalash	13	0,462
65298701	65398701	65348701	FUT8	Kalash	29	0,448
96263842	96363842	96313842	FUT9	Kalash	9	0,444
96293842	96393842	96343842	FUT9	Kalash	11	0,636
96443842	96543842	96493842	FUT9	Kalash	31	0,452
100722055	100822055	100772055	GALNT12	Kalash	20	0,450
166246007	166346007	166296007	GALNT3	Kalash	7	1,000
166276007	166376007	166326007	GALNT3	Kalash	8	0,625
50091968	50191968	50141968	GALNT6	Kalash	13	0,462
50121968	50221968	50171968	GALNT6	Kalash	15	0,467
173033751	173133751	173083751	GALNT7_17	Kalash	18	0,556
