# window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,lower
45619454	45719454	45669454	FUT13	French	24	0.291666667
45649454	45749454	45699454	FUT13	French	24	0.333333333
45679454	45779454	45729454	FUT13	French	24	0.333333333
45709454	45809454	45759454	FUT13	French	25	0.24
45739454	45839454	45789454	FUT13	French	18	0.055555556
45769454	45869454	45819454	FUT13	French	15	0.266666667
45799454	45899454	45849454	FUT13	French	14	0.285714286
45829454	45929454	45879454	FUT13	French	13	0.461538462
93543691	93643691	93593691	FUT4	French	14	0.428571429
93573691	93673691	93623691	FUT4	French	11	0.272727273
93603691	93703691	93653691	FUT4	French	16	0.1875
93633691	93733691	93683691	FUT4	French	20	0.15
93663691	93763691	93713691	FUT4	French	19	0.263157895
93693691	93793691	93743691	FUT4	French	18	0.277777778
93723691	93823691	93773691	FUT4	French	17	0.411764706
93753691	93853691	93803691	FUT4	French	15	0.266666667
93783691	93883691	93833691	FUT4	French	14	0.214285714
93813691	93913691	93863691	FUT4	French	18	0.166666667
93843691	93943691	93893691	FUT4	French	16	0.125
93873691	93973691	93923691	FUT4	French	24	0.208333333
93903691	94003691	93953691	FUT4	French	24	0.291666667
93933691	94033691	93983691	FUT4	French	27	0.37037037
93963691	94063691	94013691	FUT4	French	35	0.342857143
93993691	94093691	94043691	FUT4	French	34	0.352941176
94023691	94123691	94073691	FUT4	French	30	0.4
94053691	94153691	94103691	FUT4	French	18	0.5
94083691	94183691	94133691	FUT4	French	13	0.461538462
94113691	94213691	94163691	FUT4	French	10	0.2
94143691	94243691	94193691	FUT4	French	12	0.25
94173691	94273691	94223691	FUT4	French	11	0.181818182
94203691	94303691	94253691	FUT4	French	11	0.090909091
94233691	94333691	94283691	FUT4	French	10	0.1
5382265	5482265	5432265	FUT5_6	French	23	0.130434783
5412265	5512265	5462265	FUT5_6	French	16	0.0625
5442265	5542265	5492265	FUT5_6	French	14	0.071428571
5472265	5572265	5522265	FUT5_6	French	17	0.235294118
5502265	5602265	5552265	FUT5_6	French	14	0.357142857
5532265	5632265	5582265	FUT5_6	French	12	0.333333333
5562265	5662265	5612265	FUT5_6	French	10	0.3
5592265	5692265	5642265	FUT5_6	French	7	0.285714286
5622265	5722265	5672265	FUT5_6	French	8	0.375
5652265	5752265	5702265	FUT5_6	French	11	0.454545455
5682265	5782265	5732265	FUT5_6	French	10	0.4
5712265	5812265	5762265	FUT5_6	French	16	0.25
5742265	5842265	5792265	FUT5_6	French	20	0.2
5772265	5872265	5822265	FUT5_6	French	20	0.25
5802265	5902265	5852265	FUT5_6	French	15	0.4
5832265	5932265	5882265	FUT5_6	French	11	0.454545455
5862265	5962265	5912265	FUT5_6	French	14	0.428571429
5892265	5992265	5942265	FUT5_6	French	15	0.4
5922265	6022265	5972265	FUT5_6	French	11	0.272727273
5952265	6052265	6002265	FUT5_6	French	14	0.285714286
5982265	6082265	6032265	FUT5_6	French	17	0.294117647
6012265	6112265	6062265	FUT5_6	French	20	0.25
6042265	6142265	6092265	FUT5_6	French	18	0.333333333
6072265	6172265	6122265	FUT5_6	French	15	0.333333333
6102265	6202265	6152265	FUT5_6	French	10	0.3
6132265	6232265	6182265	FUT5_6	French	12	0.166666667
138654524	138754524	138704524	FUT7	French	18	0.277777778
138684524	138784524	138734524	FUT7	French	18	0.277777778
138714524	138814524	138764524	FUT7	French	20	0.25
138744524	138844524	138794524	FUT7	French	18	0.277777778
138774524	138874524	138824524	FUT7	French	15	0.266666667
138804524	138904524	138854524	FUT7	French	10	0.3
138834524	138934524	138884524	FUT7	French	7	0
138864524	138964524	138914524	FUT7	French	9	0.222222222
138894524	138994524	138944524	FUT7	French	11	0.181818182
138924524	139024524	138974524	FUT7	French	11	0.181818182
138954524	139054524	139004524	FUT7	French	12	0.166666667
138984524	139084524	139034524	FUT7	French	10	0.1
139014524	139114524	139064524	FUT7	French	8	0.125
139044524	139144524	139094524	FUT7	French	8	0.125
139074524	139174524	139124524	FUT7	French	6	0
139104524	139204524	139154524	FUT7	French	5	0.2
64548701	64648701	64598701	FUT8	French	15	0.466666667
64578701	64678701	64628701	FUT8	French	13	0.307692308
64608701	64708701	64658701	FUT8	French	19	0.210526316
64638701	64738701	64688701	FUT8	French	27	0.333333333
64668701	64768701	64718701	FUT8	French	31	0.290322581
64698701	64798701	64748701	FUT8	French	29	0.413793103
64728701	64828701	64778701	FUT8	French	23	0.347826087
64758701	64858701	64808701	FUT8	French	25	0.4
64788701	64888701	64838701	FUT8	French	26	0.384615385
64818701	64918701	64868701	FUT8	French	24	0.5
64848701	64948701	64898701	FUT8	French	26	0.461538462
64878701	64978701	64928701	FUT8	French	22	0.454545455
64908701	65008701	64958701	FUT8	French	19	0.421052632
64938701	65038701	64988701	FUT8	French	14	0.357142857
64968701	65068701	65018701	FUT8	French	7	0.428571429
64998701	65098701	65048701	FUT8	French	8	0.625
65028701	65128701	65078701	FUT8	French	9	0.444444444
65058701	65158701	65108701	FUT8	French	13	0.461538462
65088701	65188701	65138701	FUT8	French	14	0.428571429
65118701	65218701	65168701	FUT8	French	11	0.454545455
65148701	65248701	65198701	FUT8	French	8	0.5
65178701	65278701	65228701	FUT8	French	7	0.571428571
65208701	65308701	65258701	FUT8	French	9	0.444444444
65238701	65338701	65288701	FUT8	French	13	0.307692308
65268701	65368701	65318701	FUT8	French	23	0.304347826
65298701	65398701	65348701	FUT8	French	28	0.285714286
65328701	65428701	65378701	FUT8	French	38	0.263157895
65358701	65458701	65408701	FUT8	French	31	0.322580645
65388701	65488701	65438701	FUT8	French	30	0.433333333
65418701	65518701	65468701	FUT8	French	41	0.463414634
65448701	65548701	65498701	FUT8	French	43	0.465116279
65478701	65578701	65528701	FUT8	French	40	0.4
65508701	65608701	65558701	FUT8	French	32	0.28125
65538701	65638701	65588701	FUT8	French	25	0.24
65568701	65668701	65618701	FUT8	French	24	0.333333333
65598701	65698701	65648701	FUT8	French	15	0.266666667
96173842	96273842	96223842	FUT9	French	16	0.375
96203842	96303842	96253842	FUT9	French	10	0.5
96233842	96333842	96283842	FUT9	French	8	0.5
96263842	96363842	96313842	FUT9	French	9	0.111111111
96293842	96393842	96343842	FUT9	French	10	0.2
96323842	96423842	96373842	FUT9	French	18	0.277777778
96353842	96453842	96403842	FUT9	French	21	0.333333333
96383842	96483842	96433842	FUT9	French	29	0.344827586
96413842	96513842	96463842	FUT9	French	27	0.37037037
96443842	96543842	96493842	FUT9	French	30	0.4
96473842	96573842	96523842	FUT9	French	30	0.4
96503842	96603842	96553842	FUT9	French	28	0.357142857
96533842	96633842	96583842	FUT9	French	23	0.260869565
96563842	96663842	96613842	FUT9	French	24	0.291666667
96593842	96693842	96643842	FUT9	French	26	0.153846154
96623842	96723842	96673842	FUT9	French	30	0.233333333
96653842	96753842	96703842	FUT9	French	26	0.192307692
96683842	96783842	96733842	FUT9	French	21	0.238095238
96713842	96813842	96763842	FUT9	French	16	0.5625
96743842	96843842	96793842	FUT9	French	16	0.5
96773842	96873842	96823842	FUT9	French	22	0.363636364
96803842	96903842	96853842	FUT9	French	20	0.4
96833842	96933842	96883842	FUT9	French	14	0.5
96863842	96963842	96913842	FUT9	French	14	0.571428571
96893842	96993842	96943842	FUT9	French	17	0.588235294
96923842	97023842	96973842	FUT9	French	20	0.5
96953842	97053842	97003842	FUT9	French	14	0.357142857
96983842	97083842	97033842	FUT9	French	10	0.3
97013842	97113842	97063842	FUT9	French	6	0.166666667
97043842	97143842	97093842	FUT9	French	7	0.285714286
97073842	97173842	97123842	FUT9	French	4	0.5
31090883	31190883	31140883	GALNT1	French	13	0.307692308
31120883	31220883	31170883	GALNT1	French	13	0.307692308
31150883	31250883	31200883	GALNT1	French	17	0.294117647
31180883	31280883	31230883	GALNT1	French	19	0.263157895
31210883	31310883	31260883	GALNT1	French	22	0.227272727
31240883	31340883	31290883	GALNT1	French	21	0.19047619
31270883	31370883	31320883	GALNT1	French	24	0.208333333
31300883	31400883	31350883	GALNT1	French	27	0.259259259
31330883	31430883	31380883	GALNT1	French	20	0.2
31360883	31460883	31410883	GALNT1	French	17	0.235294118
31390883	31490883	31440883	GALNT1	French	17	0.352941176
31420883	31520883	31470883	GALNT1	French	20	0.4
31450883	31550883	31500883	GALNT1	French	22	0.363636364
31480883	31580883	31530883	GALNT1	French	23	0.304347826
31510883	31610883	31560883	GALNT1	French	20	0.15
31540883	31640883	31590883	GALNT1	French	17	0.235294118
31570883	31670883	31620883	GALNT1	French	19	0.210526316
31600883	31700883	31650883	GALNT1	French	13	0.230769231
31630883	31730883	31680883	GALNT1	French	12	0.166666667
31660883	31760883	31710883	GALNT1	French	8	0
31690883	31790883	31740883	GALNT1	French	7	0.285714286
31720883	31820883	31770883	GALNT1	French	6	0.333333333
31750883	31850883	31800883	GALNT1	French	5	0.4
31780883	31880883	31830883	GALNT1	French	8	0.5
31810883	31910883	31860883	GALNT1	French	7	0.428571429
31840883	31940883	31890883	GALNT1	French	10	0.3
31870883	31970883	31920883	GALNT1	French	8	0
153155529	153255529	153205529	GALNT10	French	16	0.3125
153185529	153285529	153235529	GALNT10	French	13	0.384615385
153215529	153315529	153265529	GALNT10	French	17	0.352941176
153245529	153345529	153295529	GALNT10	French	20	0.35
153275529	153375529	153325529	GALNT10	French	19	0.421052632
153305529	153405529	153355529	GALNT10	French	16	0.4375
153335529	153435529	153385529	GALNT10	French	12	0.583333333
153365529	153465529	153415529	GALNT10	French	7	0.428571429
153395529	153495529	153445529	GALNT10	French	10	0.5
153425529	153525529	153475529	GALNT10	French	14	0.214285714
153455529	153555529	153505529	GALNT10	French	18	0.166666667
153485529	153585529	153535529	GALNT10	French	29	0.310344828
153515529	153615529	153565529	GALNT10	French	28	0.285714286
153545529	153645529	153595529	GALNT10	French	36	0.361111111
153575529	153675529	153625529	GALNT10	French	33	0.393939394
153605529	153705529	153655529	GALNT10	French	36	0.277777778
153635529	153735529	153685529	GALNT10	French	36	0.361111111
153665529	153765529	153715529	GALNT10	French	44	0.272727273
153695529	153795529	153745529	GALNT10	French	52	0.423076923
153725529	153825529	153775529	GALNT10	French	44	0.431818182
153755529	153855529	153805529	GALNT10	French	42	0.452380952
153785529	153885529	153835529	GALNT10	French	27	0.444444444
153815529	153915529	153865529	GALNT10	French	24	0.375
153845529	153945529	153895529	GALNT10	French	22	0.318181818
153875529	153975529	153925529	GALNT10	French	18	0.333333333
153905529	154005529	153955529	GALNT10	French	14	0.357142857
153935529	154035529	153985529	GALNT10	French	18	0.388888889
153965529	154065529	154015529	GALNT10	French	19	0.368421053
153995529	154095529	154045529	GALNT10	French	16	0.4375
154025529	154125529	154075529	GALNT10	French	19	0.526315789
154055529	154155529	154105529	GALNT10	French	12	0.666666667
150884698	150984698	150934698	GALNT11_15	French	24	0.25
150914698	151014698	150964698	GALNT11_15	French	18	0.222222222
150944698	151044698	150994698	GALNT11_15	French	27	0.111111111
150974698	151074698	151024698	GALNT11_15	French	31	0.193548387
151004698	151104698	151054698	GALNT11_15	French	38	0.236842105
151034698	151134698	151084698	GALNT11_15	French	35	0.285714286
151064698	151164698	151114698	GALNT11_15	French	48	0.1875
151094698	151194698	151144698	GALNT11_15	French	43	0.186046512
151124698	151224698	151174698	GALNT11_15	French	44	0.159090909
151154698	151254698	151204698	GALNT11_15	French	33	0.303030303
151184698	151284698	151234698	GALNT11_15	French	33	0.393939394
151214698	151314698	151264698	GALNT11_15	French	39	0.333333333
151244698	151344698	151294698	GALNT11_15	French	33	0.242424242
151274698	151374698	151324698	GALNT11_15	French	24	0.208333333
151304698	151404698	151354698	GALNT11_15	French	16	0.125
151334698	151434698	151384698	GALNT11_15	French	4	0
151364698	151464698	151414698	GALNT11_15	French	3	0
151394698	151494698	151444698	GALNT11_15	French	3	0.333333333
151424698	151524698	151474698	GALNT11_15	French	5	0.2
151454698	151554698	151504698	GALNT11_15	French	6	0.166666667
151484698	151584698	151534698	GALNT11_15	French	5	0.2
151514698	151614698	151564698	GALNT11_15	French	2	0
151544698	151644698	151594698	GALNT11_15	French	1	0
151574698	151674698	151624698	GALNT11_15	French	9	0.111111111
151604698	151704698	151654698	GALNT11_15	French	12	0.083333333
151634698	151734698	151684698	GALNT11_15	French	12	0.083333333
100212055	100312055	100262055	GALNT12	French	35	0.428571429
100242055	100342055	100292055	GALNT12	French	35	0.485714286
100272055	100372055	100322055	GALNT12	French	30	0.4
100302055	100402055	100352055	GALNT12	French	41	0.341463415
100332055	100432055	100382055	GALNT12	French	42	0.30952381
100362055	100462055	100412055	GALNT12	French	37	0.324324324
100392055	100492055	100442055	GALNT12	French	30	0.466666667
100422055	100522055	100472055	GALNT12	French	24	0.541666667
100452055	100552055	100502055	GALNT12	French	21	0.523809524
100482055	100582055	100532055	GALNT12	French	17	0.529411765
100512055	100612055	100562055	GALNT12	French	17	0.294117647
100542055	100642055	100592055	GALNT12	French	22	0.272727273
100572055	100672055	100622055	GALNT12	French	30	0.3
100602055	100702055	100652055	GALNT12	French	34	0.264705882
100632055	100732055	100682055	GALNT12	French	35	0.314285714
100662055	100762055	100712055	GALNT12	French	26	0.269230769
100692055	100792055	100742055	GALNT12	French	22	0.363636364
100722055	100822055	100772055	GALNT12	French	21	0.333333333
100752055	100852055	100802055	GALNT12	French	25	0.48
100782055	100882055	100832055	GALNT12	French	30	0.433333333
100812055	100912055	100862055	GALNT12	French	27	0.444444444
100842055	100942055	100892055	GALNT12	French	20	0.45
100872055	100972055	100922055	GALNT12	French	16	0.375
100902055	101002055	100952055	GALNT12	French	14	0.428571429
100932055	101032055	100982055	GALNT12	French	11	0.181818182
100962055	101062055	101012055	GALNT12	French	11	0.090909091
154039031	154139031	154089031	GALNT13	French	29	0.344827586
154069031	154169031	154119031	GALNT13	French	36	0.388888889
154099031	154199031	154149031	GALNT13	French	31	0.419354839
154129031	154229031	154179031	GALNT13	French	26	0.384615385
154159031	154259031	154209031	GALNT13	French	25	0.36
154189031	154289031	154239031	GALNT13	French	22	0.363636364
154219031	154319031	154269031	GALNT13	French	22	0.363636364
154249031	154349031	154299031	GALNT13	French	21	0.285714286
154279031	154379031	154329031	GALNT13	French	21	0.333333333
154309031	154409031	154359031	GALNT13	French	21	0.333333333
154339031	154439031	154389031	GALNT13	French	19	0.421052632
154369031	154469031	154419031	GALNT13	French	27	0.37037037
154399031	154499031	154449031	GALNT13	French	21	0.380952381
154429031	154529031	154479031	GALNT13	French	24	0.333333333
154459031	154559031	154509031	GALNT13	French	18	0.333333333
154489031	154589031	154539031	GALNT13	French	17	0.352941176
154519031	154619031	154569031	GALNT13	French	15	0.266666667
154549031	154649031	154599031	GALNT13	French	11	0.272727273
154579031	154679031	154629031	GALNT13	French	9	0.333333333
154609031	154709031	154659031	GALNT13	French	11	0.272727273
154639031	154739031	154689031	GALNT13	French	12	0.333333333
154669031	154769031	154719031	GALNT13	French	11	0.363636364
154699031	154799031	154749031	GALNT13	French	14	0.5
154729031	154829031	154779031	GALNT13	French	13	0.384615385
154759031	154859031	154809031	GALNT13	French	13	0.461538462
154789031	154889031	154839031	GALNT13	French	17	0.352941176
154819031	154919031	154869031	GALNT13	French	20	0.5
154849031	154949031	154899031	GALNT13	French	28	0.464285714
154879031	154979031	154929031	GALNT13	French	36	0.361111111
154909031	155009031	154959031	GALNT13	French	34	0.294117647
154939031	155039031	154989031	GALNT13	French	46	0.282608696
154969031	155069031	155019031	GALNT13	French	45	0.311111111
154999031	155099031	155049031	GALNT13	French	49	0.346938776
155029031	155129031	155079031	GALNT13	French	39	0.307692308
155059031	155159031	155109031	GALNT13	French	30	0.366666667
155089031	155189031	155139031	GALNT13	French	24	0.416666667
155119031	155219031	155169031	GALNT13	French	17	0.470588235
155149031	155249031	155199031	GALNT13	French	21	0.380952381
155179031	155279031	155229031	GALNT13	French	21	0.333333333
155209031	155309031	155259031	GALNT13	French	22	0.272727273
155239031	155339031	155289031	GALNT13	French	31	0.322580645
155269031	155369031	155319031	GALNT13	French	30	0.3
155299031	155399031	155349031	GALNT13	French	34	0.352941176
155329031	155429031	155379031	GALNT13	French	23	0.434782609
30596900	30696900	30646900	GALNT14	French	14	0.571428571
30626900	30726900	30676900	GALNT14	French	20	0.4
30656900	30756900	30706900	GALNT14	French	25	0.2
30686900	30786900	30736900	GALNT14	French	33	0.121212121
30716900	30816900	30766900	GALNT14	French	39	0.153846154
30746900	30846900	30796900	GALNT14	French	44	0.295454545
30776900	30876900	30826900	GALNT14	French	46	0.282608696
30806900	30906900	30856900	GALNT14	French	43	0.279069767
30836900	30936900	30886900	GALNT14	French	29	0.206896552
30866900	30966900	30916900	GALNT14	French	26	0.192307692
30896900	30996900	30946900	GALNT14	French	29	0.379310345
30926900	31026900	30976900	GALNT14	French	25	0.4
30956900	31056900	31006900	GALNT14	French	27	0.407407407
30986900	31086900	31036900	GALNT14	French	22	0.318181818
31016900	31116900	31066900	GALNT14	French	33	0.303030303
31046900	31146900	31096900	GALNT14	French	36	0.222222222
31076900	31176900	31126900	GALNT14	French	41	0.219512195
31106900	31206900	31156900	GALNT14	French	30	0.1
31136900	31236900	31186900	GALNT14	French	25	0.12
31166900	31266900	31216900	GALNT14	French	29	0.172413793
31196900	31296900	31246900	GALNT14	French	39	0.282051282
31226900	31326900	31276900	GALNT14	French	49	0.326530612
31256900	31356900	31306900	GALNT14	French	48	0.375
31286900	31386900	31336900	GALNT14	French	47	0.319148936
31316900	31416900	31366900	GALNT14	French	41	0.292682927
31346900	31446900	31396900	GALNT14	French	39	0.179487179
31376900	31476900	31426900	GALNT14	French	34	0.176470588
31406900	31506900	31456900	GALNT14	French	23	0.130434783
31436900	31536900	31486900	GALNT14	French	19	0.105263158
31466900	31566900	31516900	GALNT14	French	13	0.230769231
31496900	31596900	31546900	GALNT14	French	8	0.375
31526900	31626900	31576900	GALNT14	French	7	0.428571429
10856012	10956012	10906012	GALNT18	French	17	0.176470588
10886012	10986012	10936012	GALNT18	French	23	0.260869565
10916012	11016012	10966012	GALNT18	French	29	0.310344828
10946012	11046012	10996012	GALNT18	French	36	0.277777778
10976012	11076012	11026012	GALNT18	French	36	0.194444444
11006012	11106012	11056012	GALNT18	French	31	0.193548387
11036012	11136012	11086012	GALNT18	French	32	0.1875
11066012	11166012	11116012	GALNT18	French	31	0.225806452
11096012	11196012	11146012	GALNT18	French	33	0.242424242
11126012	11226012	11176012	GALNT18	French	37	0.27027027
11156012	11256012	11206012	GALNT18	French	39	0.205128205
11186012	11286012	11236012	GALNT18	French	50	0.26
11216012	11316012	11266012	GALNT18	French	65	0.246153846
11246012	11346012	11296012	GALNT18	French	73	0.287671233
11276012	11376012	11326012	GALNT18	French	80	0.3375
11306012	11406012	11356012	GALNT18	French	82	0.353658537
11336012	11436012	11386012	GALNT18	French	79	0.443037975
11366012	11466012	11416012	GALNT18	French	65	0.4
11396012	11496012	11446012	GALNT18	French	53	0.396226415
11426012	11526012	11476012	GALNT18	French	52	0.25
11456012	11556012	11506012	GALNT18	French	56	0.178571429
11486012	11586012	11536012	GALNT18	French	52	0.230769231
11516012	11616012	11566012	GALNT18	French	40	0.25
11546012	11646012	11596012	GALNT18	French	37	0.297297297
11576012	11676012	11626012	GALNT18	French	26	0.384615385
11606012	11706012	11656012	GALNT18	French	26	0.423076923
11636012	11736012	11686012	GALNT18	French	28	0.392857143
11666012	11766012	11716012	GALNT18	French	29	0.344827586
11696012	11796012	11746012	GALNT18	French	37	0.351351351
11726012	11826012	11776012	GALNT18	French	32	0.34375
11756012	11856012	11806012	GALNT18	French	26	0.346153846
11786012	11886012	11836012	GALNT18	French	18	0.333333333
11816012	11916012	11866012	GALNT18	French	13	0.153846154
11846012	11946012	11896012	GALNT18	French	14	0.285714286
11876012	11976012	11926012	GALNT18	French	38	0.473684211
11906012	12006012	11956012	GALNT18	French	46	0.47826087
228070183	228170183	228120183	GALNT2	French	12	0.25
228100183	228200183	228150183	GALNT2	French	12	0.333333333
228130183	228230183	228180183	GALNT2	French	17	0.470588235
228160183	228260183	228210183	GALNT2	French	17	0.588235294
228190183	228290183	228240183	GALNT2	French	16	0.5625
228220183	228320183	228270183	GALNT2	French	21	0.476190476
228250183	228350183	228300183	GALNT2	French	21	0.476190476
228280183	228380183	228330183	GALNT2	French	22	0.363636364
228310183	228410183	228360183	GALNT2	French	18	0.333333333
228340183	228440183	228390183	GALNT2	French	16	0.4375
228370183	228470183	228420183	GALNT2	French	23	0.565217391
228400183	228500183	228450183	GALNT2	French	42	0.595238095
228430183	228530183	228480183	GALNT2	French	52	0.519230769
228460183	228560183	228510183	GALNT2	French	47	0.446808511
228490183	228590183	228540183	GALNT2	French	33	0.363636364
228520183	228620183	228570183	GALNT2	French	18	0.333333333
228550183	228650183	228600183	GALNT2	French	16	0.3125
228580183	228680183	228630183	GALNT2	French	16	0.25
228610183	228710183	228660183	GALNT2	French	22	0.5
228640183	228740183	228690183	GALNT2	French	26	0.538461538
228670183	228770183	228720183	GALNT2	French	36	0.638888889
228700183	228800183	228750183	GALNT2	French	35	0.542857143
228730183	228830183	228780183	GALNT2	French	34	0.588235294
228760183	228860183	228810183	GALNT2	French	33	0.575757576
228790183	228890183	228840183	GALNT2	French	35	0.514285714
165916007	166016007	165966007	GALNT3	French	30	0.3
165946007	166046007	165996007	GALNT3	French	32	0.3125
165976007	166076007	166026007	GALNT3	French	25	0.28
166006007	166106007	166056007	GALNT3	French	19	0.315789474
166036007	166136007	166086007	GALNT3	French	21	0.333333333
166066007	166166007	166116007	GALNT3	French	23	0.304347826
166096007	166196007	166146007	GALNT3	French	28	0.285714286
166126007	166226007	166176007	GALNT3	French	24	0.208333333
166156007	166256007	166206007	GALNT3	French	24	0.25
166186007	166286007	166236007	GALNT3	French	18	0.277777778
166216007	166316007	166266007	GALNT3	French	11	0.272727273
166246007	166346007	166296007	GALNT3	French	6	0
166276007	166376007	166326007	GALNT3	French	8	0.125
166306007	166406007	166356007	GALNT3	French	16	0.375
166336007	166436007	166386007	GALNT3	French	23	0.347826087
166366007	166466007	166416007	GALNT3	French	29	0.379310345
166396007	166496007	166446007	GALNT3	French	25	0.32
166426007	166526007	166476007	GALNT3	French	17	0.294117647
166456007	166556007	166506007	GALNT3	French	13	0.384615385
166486007	166586007	166536007	GALNT3	French	10	0.4
166516007	166616007	166566007	GALNT3	French	12	0.5
166546007	166646007	166596007	GALNT3	French	25	0.36
166576007	166676007	166626007	GALNT3	French	29	0.24137931
166606007	166706007	166656007	GALNT3	French	30	0.3
166636007	166736007	166686007	GALNT3	French	23	0.260869565
166666007	166766007	166716007	GALNT3	French	14	0.428571429
88038598	88138598	88088598	GALNT4	French	14	0.571428571
88068598	88168598	88118598	GALNT4	French	13	0.615384615
88098598	88198598	88148598	GALNT4	French	18	0.611111111
88128598	88228598	88178598	GALNT4	French	20	0.55
88158598	88258598	88208598	GALNT4	French	19	0.578947368
88188598	88288598	88238598	GALNT4	French	18	0.388888889
88218598	88318598	88268598	GALNT4	French	19	0.368421053
88248598	88348598	88298598	GALNT4	French	20	0.3
88278598	88378598	88328598	GALNT4	French	17	0.235294118
88308598	88408598	88358598	GALNT4	French	14	0.285714286
88338598	88438598	88388598	GALNT4	French	13	0.230769231
88368598	88468598	88418598	GALNT4	French	14	0.428571429
88398598	88498598	88448598	GALNT4	French	15	0.4
88428598	88528598	88478598	GALNT4	French	17	0.470588235
88458598	88558598	88508598	GALNT4	French	16	0.4375
88488598	88588598	88538598	GALNT4	French	17	0.588235294
88518598	88618598	88568598	GALNT4	French	15	0.6
88548598	88648598	88598598	GALNT4	French	12	0.5
88578598	88678598	88628598	GALNT4	French	7	0.285714286
88608598	88708598	88658598	GALNT4	French	10	0.4
88638598	88738598	88688598	GALNT4	French	12	0.416666667
88668598	88768598	88718598	GALNT4	French	14	0.428571429
88698598	88798598	88748598	GALNT4	French	17	0.470588235
88728598	88828598	88778598	GALNT4	French	16	0.5
88758598	88858598	88808598	GALNT4	French	18	0.611111111
157432879	157532879	157482879	GALNT5	French	15	0.666666667
157462879	157562879	157512879	GALNT5	French	10	0.5
157492879	157592879	157542879	GALNT5	French	14	0.357142857
157522879	157622879	157572879	GALNT5	French	12	0.25
157552879	157652879	157602879	GALNT5	French	15	0.266666667
157582879	157682879	157632879	GALNT5	French	9	0.333333333
157612879	157712879	157662879	GALNT5	French	6	0.333333333
157642879	157742879	157692879	GALNT5	French	8	0.25
157672879	157772879	157722879	GALNT5	French	14	0.357142857
157702879	157802879	157752879	GALNT5	French	15	0.333333333
157732879	157832879	157782879	GALNT5	French	16	0.3125
157762879	157862879	157812879	GALNT5	French	15	0.266666667
157792879	157892879	157842879	GALNT5	French	15	0.333333333
157822879	157922879	157872879	GALNT5	French	14	0.428571429
157852879	157952879	157902879	GALNT5	French	10	0.4
157882879	157982879	157932879	GALNT5	French	9	0.555555556
157912879	158012879	157962879	GALNT5	French	13	0.538461538
157942879	158042879	157992879	GALNT5	French	18	0.5
157972879	158072879	158022879	GALNT5	French	25	0.52
158002879	158102879	158052879	GALNT5	French	19	0.421052632
158032879	158132879	158082879	GALNT5	French	18	0.388888889
158062879	158162879	158112879	GALNT5	French	14	0.285714286
158092879	158192879	158142879	GALNT5	French	14	0.214285714
158122879	158222879	158172879	GALNT5	French	14	0.428571429
158152879	158252879	158202879	GALNT5	French	15	0.6
158182879	158282879	158232879	GALNT5	French	15	0.6
49641968	49741968	49691968	GALNT6	French	13	0.538461538
49671968	49771968	49721968	GALNT6	French	14	0.5
49701968	49801968	49751968	GALNT6	French	18	0.555555556
49731968	49831968	49781968	GALNT6	French	16	0.625
49761968	49861968	49811968	GALNT6	French	14	0.642857143
49791968	49891968	49841968	GALNT6	French	14	0.5
49821968	49921968	49871968	GALNT6	French	12	0.416666667
49851968	49951968	49901968	GALNT6	French	14	0.428571429
49881968	49981968	49931968	GALNT6	French	10	0.5
49911968	50011968	49961968	GALNT6	French	13	0.384615385
49941968	50041968	49991968	GALNT6	French	19	0.263157895
49971968	50071968	50021968	GALNT6	French	28	0.285714286
50001968	50101968	50051968	GALNT6	French	27	0.222222222
50031968	50131968	50081968	GALNT6	French	27	0.333333333
50061968	50161968	50111968	GALNT6	French	17	0.352941176
50091968	50191968	50141968	GALNT6	French	13	0.384615385
50121968	50221968	50171968	GALNT6	French	13	0.384615385
50151968	50251968	50201968	GALNT6	French	14	0.357142857
50181968	50281968	50231968	GALNT6	French	15	0.4
50211968	50311968	50261968	GALNT6	French	13	0.461538462
50241968	50341968	50291968	GALNT6	French	11	0.454545455
50271968	50371968	50321968	GALNT6	French	14	0.357142857
50301968	50401968	50351968	GALNT6	French	14	0.357142857
50331968	50431968	50381968	GALNT6	French	12	0.416666667
50361968	50461968	50411968	GALNT6	French	15	0.6
50391968	50491968	50441968	GALNT6	French	13	0.615384615
172583751	172683751	172633751	GALNT7_17	French	12	0.416666667
172613751	172713751	172663751	GALNT7_17	French	13	0.615384615
172643751	172743751	172693751	GALNT7_17	French	18	0.5
172673751	172773751	172723751	GALNT7_17	French	20	0.5
172703751	172803751	172753751	GALNT7_17	French	22	0.454545455
172733751	172833751	172783751	GALNT7_17	French	18	0.5
172763751	172863751	172813751	GALNT7_17	French	14	0.5
172793751	172893751	172843751	GALNT7_17	French	10	0.4
172823751	172923751	172873751	GALNT7_17	French	11	0.545454545
172853751	172953751	172903751	GALNT7_17	French	12	0.5
172883751	172983751	172933751	GALNT7_17	French	9	0.444444444
172913751	173013751	172963751	GALNT7_17	French	11	0.181818182
172943751	173043751	172993751	GALNT7_17	French	15	0.066666667
172973751	173073751	173023751	GALNT7_17	French	15	0
173003751	173103751	173053751	GALNT7_17	French	11	0.090909091
173033751	173133751	173083751	GALNT7_17	French	16	0.125
173063751	173163751	173113751	GALNT7_17	French	20	0.3
173093751	173193751	173143751	GALNT7_17	French	25	0.28
