#window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,lower
5982265	6082265	6032265	FUT5_6	San	9	0,78
174383751	174483751	174433751	GALNT7_17	San	9	0,78
74409815	74509815	74459815	GCNT4	San	9	0,78
69311490	69411490	69361490	SIAT4B	San	9	0,78
88038598	88138598	88088598	GALNT4	Karitiana	9	0,78
96203842	96303842	96253842	FUT9	Sardinian	9	0,78
74079815	74179815	74129815	GCNT4	Mbuti.Pygmies	9	0,78
66041040	66141040	66091040	B3GNT1	Biaka.Pygmies	9	0,78
96203842	96303842	96253842	FUT9	Biaka.Pygmies	9	0,78
30192171	30292171	30242171	FUT12	North.Italy	9	0,78
30132171	30232171	30182171	FUT12	Maya	9	0,78
30252171	30352171	30302171	FUT12	Bantu	9	0,78
66071040	66171040	66121040	B3GNT1	Biaka.Pygmies	9	0,78
159701585	159801585	159751585	B4GALT3	Mbuti.Pygmies	9	0,78
42894475	42994475	42944475	SIAT8E	Bantu	9	0,78
39488604	39588604	39538604	B3GALT5	Biaka.Pygmies	9	0,78
61910589	62010589	61960589	B3GNT2	Mbuti.Pygmies	9	0,78
119367737	119467737	119417737	C1GALT1C1	Yoruba	18	0,78
65118701	65218701	65168701	FUT8	Cambodian	9	0,78
96743842	96843842	96793842	FUT9	Yoruba	18	0,78
65058701	65158701	65108701	FUT8	Mbuti.Pygmies	9	0,78
99995776	100095776	100045776	SIAT10	Sindhi	9	0,78
62030589	62130589	62080589	B3GNT2	Bantu	9	0,78
62030589	62130589	62080589	B3GNT2	Brahui	9	0,78
62030589	62130589	62080589	B3GNT2	Hazara	9	0,78
39488604	39588604	39538604	B3GALT5	Pima	9	0,78
62030589	62130589	62080589	B3GNT2	Russian	9	0,78
30252171	30352171	30302171	FUT12	Biaka.Pygmies	9	0,78
96713842	96813842	96763842	FUT9	Mbuti.Pygmies	18	0,78
64968701	65068701	65018701	FUT8	Biaka.Pygmies	9	0,78
62030589	62130589	62080589	B3GNT2	Makrani	9	0,78
191172115	191272115	191222115	B3GALT2	Palestinian	9	0,78
62030589	62130589	62080589	B3GNT2	Palestinian	9	0,78
62030589	62130589	62080589	B3GNT2	Sardinian	9	0,78
66041040	66141040	66091040	B3GNT1	Yoruba	9	0,78
74109815	74209815	74159815	GCNT4	Japanese	9	0,78
64968701	65068701	65018701	FUT8	Maya	9	0,78
44355707	44455707	44405707	SIAT6	Colombian	9	0,78
30192171	30292171	30242171	FUT12	Balochi	9	0,78
62030589	62130589	62080589	B3GNT2	Mozabite	9	0,78
30072171	30172171	30122171	FUT12	North.East.China	9	0,78
62030589	62130589	62080589	B3GNT2	North.West.China	9	0,78
66041040	66141040	66091040	B3GNT1	Bantu	9	0,78
191172115	191272115	191222115	B3GALT2	Druze	9	0,78
191172115	191272115	191222115	B3GALT2	Bedouin	9	0,78
62030589	62130589	62080589	B3GNT2	Burusho	9	0,78
96803842	96903842	96853842	FUT9	Yoruba	22	0,77
129681436	129781436	129731436	SIAT7D_F	Russian	13	0,77
184182970	184282970	184232970	B3GNT5	Mandenka	13	0,77
33247013	33347013	33297013	B4GALT1	Yoruba	13	0,77
33217013	33317013	33267013	B4GALT1	Mbuti.Pygmies	13	0,77
33307013	33407013	33357013	B4GALT1	Mbuti.Pygmies	13	0,77
30492171	30592171	30542171	FUT12	Yakut	13	0,77
88398598	88498598	88448598	GALNT4	Mbuti.Pygmies	13	0,77
30492171	30592171	30542171	FUT12	North.East.China	13	0,77
30596900	30696900	30646900	GALNT14	Yakut	13	0,77
65058701	65158701	65108701	FUT8	Hazara	13	0,77
188305465	188405465	188355465	SIAT1	San	17	0,76
53492681	53592681	53542681	SIAT8C	San	17	0,76
119367737	119467737	119417737	C1GALT1C1	Bantu	17	0,76
174203751	174303751	174253751	GALNT7_17	Yoruba	17	0,76
154025529	154125529	154075529	GALNT10	Sardinian	17	0,76
53012681	53112681	53062681	SIAT8C	Mbuti.Pygmies	17	0,76
53042681	53142681	53092681	SIAT8C	Mbuti.Pygmies	17	0,76
96833842	96933842	96883842	FUT9	Yoruba	17	0,76
33247013	33347013	33297013	B4GALT1	Basque	8	0,75
68861490	68961490	68911490	SIAT4B	Basque	4	0,75
121581370	121681370	121631370	B3GNT4	Biaka.Pygmies	4	0,75
30432171	30532171	30482171	FUT12	Biaka.Pygmies	4	0,75
100025776	100125776	100075776	SIAT10	Brahui	4	0,75
62060589	62160589	62110589	B3GNT2	Cambodian	4	0,75
68831490	68931490	68881490	SIAT4B	Cambodian	4	0,75
68861490	68961490	68911490	SIAT4B	Cambodian	4	0,75
68861490	68961490	68911490	SIAT4B	French	4	0,75
33247013	33347013	33297013	B4GALT1	Hazara	8	0,75
33247013	33347013	33297013	B4GALT1	Karitiana	8	0,75
33217013	33317013	33267013	B4GALT1	Maya	8	0,75
96233842	96333842	96283842	FUT9	Maya	8	0,75
191322115	191422115	191372115	B3GALT2	Mbuti.Pygmies	4	0,75
74985452	75085452	75035452	FUT11	Mbuti.Pygmies	4	0,75
30432171	30532171	30482171	FUT12	Mbuti.Pygmies	4	0,75
68831490	68931490	68881490	SIAT4B	North.East.China	4	0,75
68861490	68961490	68911490	SIAT4B	North.Italy	4	0,75
44385707	44485707	44435707	SIAT6	North.Italy	8	0,75
68831490	68931490	68881490	SIAT4B	North.West.China	4	0,75
121581370	121681370	121631370	B3GNT4	Orcadian	4	0,75
74925452	75025452	74975452	FUT11	Orcadian	4	0,75
39488604	39588604	39538604	B3GALT5	San	4	0,75
65771040	65871040	65821040	B3GNT1	San	4	0,75
62000589	62100589	62050589	B3GNT2	San	4	0,75
62180589	62280589	62230589	B3GNT2	San	4	0,75
33247013	33347013	33297013	B4GALT1	San	8	0,75
153305529	153405529	153355529	GALNT10	San	8	0,75
153335529	153435529	153385529	GALNT10	San	4	0,75
151394698	151494698	151444698	GALNT11_15	San	4	0,75
151424698	151524698	151474698	GALNT11_15	San	4	0,75
130915942	131015942	130965942	GALNT9	San	4	0,75
43905707	44005707	43955707	SIAT6	San	8	0,75
44115707	44215707	44165707	SIAT6	San	4	0,75
42684475	42784475	42734475	SIAT8E	San	4	0,75
100490916	100590916	100540916	SIAT8D	Surui	4	0,75
68831490	68931490	68881490	SIAT4B	Yakut	4	0,75
121581370	121681370	121631370	B3GNT4	Yoruba	4	0,75
100130916	100230916	100180916	SIAT8D	Pima	12	0,75
39458604	39558604	39508604	B3GALT5	Burusho	12	0,75
119487737	119587737	119537737	C1GALT1C1	Bantu	8	0,75
65148701	65248701	65198701	FUT8	Biaka.Pygmies	8	0,75
74469815	74569815	74519815	GCNT4	Biaka.Pygmies	8	0,75
30222171	30322171	30272171	FUT12	Mbuti.Pygmies	8	0,75
30222171	30322171	30272171	FUT12	Yoruba	8	0,75
33247013	33347013	33297013	B4GALT1	Maya	8	0,75
33247013	33347013	33297013	B4GALT1	Russian	8	0,75
11816012	11916012	11866012	GALNT18	Mbuti.Pygmies	12	0,75
121581370	121681370	121631370	B3GNT4	Papuan	4	0,75
96863842	96963842	96913842	FUT9	Makrani	16	0,75
120403382	120503382	120453382	B4GALT4	Bantu	24	0,75
30072171	30172171	30122171	FUT12	Bedouin	12	0,75
70706969	70806969	70756969	OGT	Bedouin	4	0,75
65178701	65278701	65228701	FUT8	Biaka.Pygmies	8	0,75
53641528	53741528	53691528	FUT1_2	Burusho	4	0,75
53641528	53741528	53691528	FUT1_2	Druze	4	0,75
30432171	30532171	30482171	FUT12	Mandenka	4	0,75
6896187	6996187	6946187	C1GALT1	Mbuti.Pygmies	4	0,75
74469815	74569815	74519815	GCNT4	NAN.Melanesian	4	0,75
62090589	62190589	62140589	B3GNT2	Yoruba	4	0,75
119427737	119527737	119477737	C1GALT1C1	Bantu	12	0,75
30282171	30382171	30332171	FUT12	Bantu	8	0,75
65118701	65218701	65168701	FUT8	Biaka.Pygmies	8	0,75
88038598	88138598	88088598	GALNT4	Surui	8	0,75
18087176	18187176	18137176	B3GNT3	Mbuti.Pygmies	16	0,75
11786012	11886012	11836012	GALNT18	Mbuti.Pygmies	16	0,75
191442115	191542115	191492115	B3GALT2	Balochi	4	0,75
68831490	68931490	68881490	SIAT4B	Balochi	4	0,75
70436969	70536969	70486969	OGT	Bantu	4	0,75
68861490	68961490	68911490	SIAT4B	Bantu	4	0,75
68891490	68991490	68941490	SIAT4B	Bantu	4	0,75
191442115	191542115	191492115	B3GALT2	Brahui	4	0,75
39458604	39558604	39508604	B3GALT5	Hazara	12	0,75
68831490	68931490	68881490	SIAT4B	Japanese	4	0,75
30372171	30472171	30422171	FUT12	Makrani	4	0,75
30402171	30502171	30452171	FUT12	Makrani	4	0,75
184092970	184192970	184142970	B3GNT5	Mbuti.Pygmies	12	0,75
70706969	70806969	70756969	OGT	North.Italy	4	0,75
62060589	62160589	62110589	B3GNT2	Papuan	4	0,75
33247013	33347013	33297013	B4GALT1	Sardinian	8	0,75
100025776	100125776	100075776	SIAT10	Sardinian	4	0,75
68831490	68931490	68881490	SIAT4B	South.China	4	0,75
33247013	33347013	33297013	B4GALT1	Yakut	8	0,75
131005942	131105942	131055942	GALNT9	Brahui	4	0,75
88638598	88738598	88688598	GALNT4	Mozabite	12	0,75
72214592	72314592	72264592	SIAT7A_B	Mozabite	12	0,75
65118701	65218701	65168701	FUT8	North.West.China	12	0,75
65801040	65901040	65851040	B3GNT1	Mbuti.Pygmies	8	0,75
33399383	33499383	33449383	FUT10	Kalash	12	0,75
11846012	11946012	11896012	GALNT18	Mozabite	16	0,75
120403382	120503382	120453382	B4GALT4	Biaka.Pygmies	24	0,75
74925452	75025452	74975452	FUT11	Adygei	4	0,75
74925452	75025452	74975452	FUT11	Balochi	4	0,75
121581370	121681370	121631370	B3GNT4	Bantu	4	0,75
75375452	75475452	75425452	FUT11	Biaka.Pygmies	12	0,75
66161040	66261040	66211040	B3GNT1	Kalash	4	0,75
76234680	76334680	76284680	B3GNT6	Sardinian	8	0,75
49731968	49831968	49781968	GALNT6	Sardinian	16	0,75
74469815	74569815	74519815	GCNT4	Yoruba	8	0,75
65058701	65158701	65108701	FUT8	North.West.China	12	0,75
17784449	17884449	17834449	SIAT8F	Russian	12	0,75
88608598	88708598	88658598	GALNT4	South.China	8	0,75
191172115	191272115	191222115	B3GALT2	Bantu	8	0,75
39488604	39588604	39538604	B3GALT5	Bantu	8	0,75
30192171	30292171	30242171	FUT12	Burusho	8	0,75
62030589	62130589	62080589	B3GNT2	Druze	8	0,75
75495452	75595452	75545452	FUT11	Mbuti.Pygmies	8	0,75
30162171	30262171	30212171	FUT12	Mbuti.Pygmies	8	0,75
50241968	50341968	50291968	GALNT6	Mbuti.Pygmies	8	0,75
174203751	174303751	174253751	GALNT7_17	Mbuti.Pygmies	16	0,75
39488604	39588604	39538604	B3GALT5	Yoruba	8	0,75
62030589	62130589	62080589	B3GNT2	Yoruba	8	0,75
100055776	100155776	100105776	SIAT10	Yoruba	8	0,75
53641528	53741528	53691528	FUT1_2	Basque	4	0,75
74049815	74149815	74099815	GCNT4	Biaka.Pygmies	8	0,75
65178701	65278701	65228701	FUT8	Maya	8	0,75
65741040	65841040	65791040	B3GNT1	Mbuti.Pygmies	8	0,75
121521370	121621370	121571370	B3GNT4	Mbuti.Pygmies	4	0,75
53641528	53741528	53691528	FUT1_2	NAN.Melanesian	4	0,75
64998701	65098701	65048701	FUT8	North.East.China	8	0,75
53641528	53741528	53691528	FUT1_2	Sardinian	4	0,75
228400183	228500183	228450183	GALNT2	Karitiana	36	0,75
96863842	96963842	96913842	FUT9	Biaka.Pygmies	16	0,75
228370183	228470183	228420183	GALNT2	Makrani	24	0,75
30596900	30696900	30646900	GALNT14	North.East.China	12	0,75
17784449	17884449	17834449	SIAT8F	Balochi	12	0,75
131005942	131105942	131055942	GALNT9	Bedouin	4	0,75
17784449	17884449	17834449	SIAT8F	Brahui	12	0,75
131005942	131105942	131055942	GALNT9	Sardinian	4	0,75
96833842	96933842	96883842	FUT9	Bantu	16	0,75
76647338	76747338	76697338	SIAT7C_E	Biaka.Pygmies	16	0,75
64998701	65098701	65048701	FUT8	Mbuti.Pygmies	8	0,75
151364698	151464698	151414698	GALNT11_15	Mbuti.Pygmies	8	0,75
228370183	228470183	228420183	GALNT2	Palestinian	24	0,75
74439815	74539815	74489815	GCNT4	French	12	0,75
44115707	44215707	44165707	SIAT6	French	12	0,75
30492171	30592171	30542171	FUT12	North.West.China	12	0,75
74679815	74779815	74729815	GCNT4	Bantu	8	0,75
62030589	62130589	62080589	B3GNT2	Biaka.Pygmies	8	0,75
96833842	96933842	96883842	FUT9	Biaka.Pygmies	16	0,75
68801490	68901490	68851490	SIAT4B	Biaka.Pygmies	4	0,75
62000589	62100589	62050589	B3GNT2	Brahui	8	0,75
68861490	68961490	68911490	SIAT4B	Brahui	4	0,75
68861490	68961490	68911490	SIAT4B	Burusho	4	0,75
33247013	33347013	33297013	B4GALT1	Han	8	0,75
68831490	68931490	68881490	SIAT4B	Hazara	4	0,75
17784449	17884449	17834449	SIAT8F	Hazara	12	0,75
100025776	100125776	100075776	SIAT10	Japanese	4	0,75
88518598	88618598	88568598	GALNT4	Mandenka	12	0,75
70706969	70806969	70756969	OGT	Maya	4	0,75
66041040	66141040	66091040	B3GNT1	Mbuti.Pygmies	8	0,75
76047338	76147338	76097338	SIAT7C_E	Mbuti.Pygmies	8	0,75
74409815	74509815	74459815	GCNT4	NAN.Melanesian	8	0,75
68607775	68707775	68657775	GALNTL1	North.East.China	8	0,75
74925452	75025452	74975452	FUT11	North.Italy	4	0,75
100025776	100125776	100075776	SIAT10	North.West.China	4	0,75
97073842	97173842	97123842	FUT9	Papuan	4	0,75
62030589	62130589	62080589	B3GNT2	Pathan	8	0,75
62060589	62160589	62110589	B3GNT2	Pima	4	0,75
68831490	68931490	68881490	SIAT4B	Russian	4	0,75
68861490	68961490	68911490	SIAT4B	Sardinian	4	0,75
70436969	70536969	70486969	OGT	Sindhi	4	0,75
96773842	96873842	96823842	FUT9	Yoruba	24	0,75
97073842	97173842	97123842	FUT9	Yoruba	8	0,75
68801490	68901490	68851490	SIAT4B	Yoruba	4	0,75
68921490	69021490	68971490	SIAT4B	Yoruba	4	0,75
33307013	33407013	33357013	B4GALT1	Biaka.Pygmies	12	0,75
76354680	76454680	76404680	B3GNT6	Biaka.Pygmies	12	0,75
66071040	66171040	66121040	B3GNT1	Mbuti.Pygmies	8	0,75
76294680	76394680	76344680	B3GNT6	Sardinian	8	0,75
65681040	65781040	65731040	B3GNT1	Yoruba	8	0,75
66071040	66171040	66121040	B3GNT1	Yoruba	8	0,75
30626900	30726900	30676900	GALNT14	Yakut	20	0,75
88518598	88618598	88568598	GALNT4	Bantu	12	0,75
121311370	121411370	121361370	B3GNT4	Mandenka	8	0,75
121281370	121381370	121331370	B3GNT4	Yoruba	8	0,75
5532265	5632265	5582265	FUT5_6	Mbuti.Pygmies	12	0,75
120103382	120203382	120153382	B4GALT4	Papuan	12	0,75
5952265	6052265	6002265	FUT5_6	Yoruba	12	0,75
88428598	88528598	88478598	GALNT4	Mbuti.Pygmies	12	0,75
33247013	33347013	33297013	B4GALT1	Balochi	8	0,75
97073842	97173842	97123842	FUT9	Mandenka	8	0,75
30072171	30172171	30122171	FUT12	Yakut	8	0,75
74925452	75025452	74975452	FUT11	Brahui	4	0,75
74925452	75025452	74975452	FUT11	French	4	0,75
74925452	75025452	74975452	FUT11	Makrani	4	0,75
68667775	68767775	68717775	GALNTL1	North.East.China	8	0,75
120163382	120263382	120213382	B4GALT4	Papuan	8	0,75
65088701	65188701	65138701	FUT8	Papuan	8	0,75
65028701	65128701	65078701	FUT8	Yakut	8	0,75
17784449	17884449	17834449	SIAT8F	Burusho	12	0,75
74439815	74539815	74489815	GCNT4	Palestinian	12	0,75
68951490	69051490	69001490	SIAT4B	Bantu	4	0,75
74925452	75025452	74975452	FUT11	Bedouin	4	0,75
68831490	68931490	68881490	SIAT4B	Brahui	4	0,75
33247013	33347013	33297013	B4GALT1	French	8	0,75
97073842	97173842	97123842	FUT9	Maya	4	0,75
64968701	65068701	65018701	FUT8	NAN.Melanesian	4	0,75
30192171	30292171	30242171	FUT12	Pathan	8	0,75
68861490	68961490	68911490	SIAT4B	Pima	4	0,75
70586969	70686969	70636969	OGT	Russian	4	0,75
30372171	30472171	30422171	FUT12	Sindhi	4	0,75
30402171	30502171	30452171	FUT12	Sindhi	4	0,75
66071040	66171040	66121040	B3GNT1	Bantu	8	0,75
68667775	68767775	68717775	GALNTL1	North.West.China	8	0,75
68667775	68767775	68717775	GALNTL1	Yakut	8	0,75
151394698	151494698	151444698	GALNT11_15	Bedouin	8	0,75
70586969	70686969	70636969	OGT	French	4	0,75
74409815	74509815	74459815	GCNT4	Surui	8	0,75
74469815	74569815	74519815	GCNT4	Surui	4	0,75
